Sex,Length,Diameter,Height,Whole_weight,Shucked_weight,Viscera_weight,Shell_weight,Rings
F,0.45,0.35,0.133,0.4256,0.2189,0.084,0.127,6.6
F,0.573,0.45,0.16,0.907,0.4013,0.2569,0.35,13.8
I,0.284,0.169,0.05,0.0632,0.0206,0.014,0.01,3.8
F,0.7,0.51,0.2,1.7701,0.8411,0.367,0.52,9.8
F,0.583,0.48,0.15,0.992,0.5819,0.236,0.275,9.5
F,0.586,0.421,0.14,1.009,0.4252,0.2613,0.267,7.0
F,0.562,0.46,0.14,0.83,0.4037,0.192,0.212,7.9
F,0.642,0.49,0.16,1.1189,0.5194,0.2408,0.336,7.1
F,0.659,0.45,0.18,1.0935,0.538,0.2631,0.348,9.0
F,0.59,0.448,0.14,0.9,0.48,0.1746,0.309,8.0
F,0.639,0.47,0.164,1.1168,0.5132,0.3209,0.32,8.7
F,0.623,0.47,0.16,0.9793,0.3586,0.245,0.22,7.0
F,0.51,0.47,0.15,1.0295,0.4576,0.2035,0.209,9.5
I,0.64,0.44,0.15,1.1276,0.5373,0.2329,0.292,9.1
I,0.49,0.37,0.11,0.425,0.178,0.0809,0.149,5.8
F,0.552,0.44,0.16,0.792,0.2868,0.1751,0.26,9.5
F,0.585,0.51,0.15,1.223,0.594,0.2472,0.33,8.8
F,0.487,0.399,0.135,0.594,0.2873,0.1237,0.14,7.0
F,0.637,0.448,0.14,0.93,0.4005,0.196,0.25,10.6
F,0.604,0.48,0.15,1.136,0.4666,0.3043,0.37,10.3
F,0.626,0.47,0.14,1.103,0.3858,0.253,0.3932,9.8
I,0.46,0.4,0.11,0.4737,0.1853,0.1,0.144,7.1
F,0.6,0.455,0.178,1.038,0.4433,0.2569,0.328,9.1
F,0.602,0.48,0.17,1.0176,0.4681,0.2593,0.319,9.6
F,0.6,0.46,0.199,0.972,0.4233,0.2139,0.301,8.7
F,0.578,0.42,0.137,0.826,0.4321,0.1396,0.2016,7.7
F,0.542,0.41,0.14,0.8613,0.3969,0.1882,0.2108,8.1
I,0.45,0.323,0.11,0.391,0.2058,0.112,0.11,6.0
I,0.546,0.41,0.15,0.9,0.3538,0.167,0.273,7.8
F,0.521,0.4,0.134,0.7899,0.3722,0.147,0.196,8.2
F,0.56,0.467,0.14,0.8,0.4394,0.1998,0.25,8.7
F,0.664,0.45,0.17,1.13,0.4869,0.2503,0.3,15.1
I,0.4,0.35,0.1,0.349,0.1728,0.0815,0.1,6.3
F,0.6,0.46,0.174,1.1,0.485,0.3097,0.363,11.3
F,0.611,0.519,0.169,1.4891,0.6208,0.318,0.367,9.9
F,0.542,0.4,0.147,0.6743,0.27,0.1451,0.22,13.1
F,0.64,0.51,0.15,1.07,0.4381,0.2447,0.318,8.8
F,0.657,0.48,0.191,1.0946,0.5336,0.2314,0.311,7.0
F,0.49,0.4,0.11,0.588,0.281,0.1401,0.177,8.1
F,0.613,0.41,0.16,0.9549,0.4952,0.1866,0.28,12.6
F,0.653,0.47,0.16,1.0818,0.4442,0.2456,0.294,8.6
M,0.658,0.51,0.18,1.4687,0.6792,0.297,0.355,10.8
F,0.606,0.433,0.14,0.9093,0.392,0.2324,0.287,14.2
F,0.619,0.49,0.16,1.298,0.582,0.2559,0.379,11.3
F,0.6,0.457,0.17,1.152,0.5068,0.2782,0.37,11.5
F,0.73,0.5,0.175,1.4512,0.66,0.242,0.4,7.8
F,0.466,0.34,0.126,0.8017,0.4642,0.1584,0.174,4.1
F,0.56,0.46,0.145,0.8326,0.347,0.1897,0.27,13.6
F,0.617,0.45,0.17,1.024,0.4661,0.154,0.286,9.5
F,0.674,0.46,0.19,1.2786,0.608,0.309,0.31,10.0
M,0.52,0.47,0.135,0.7821,0.3,0.1458,0.265,12.9
F,0.54,0.44,0.16,0.9399,0.405,0.21,0.242,8.1
F,0.567,0.455,0.16,1.036,0.3956,0.2355,0.35,15.1
F,0.536,0.48,0.16,1.122,0.4294,0.2525,0.32,9.9
M,0.44,0.35,0.1,0.395,0.1679,0.098,0.13,6.2
F,0.594,0.51,0.189,1.337,0.6223,0.2764,0.316,6.2
F,0.486,0.39,0.133,0.58,0.3016,0.1494,0.176,7.9
F,0.6,0.441,0.153,0.955,0.3514,0.2579,0.32,12.1
F,0.582,0.453,0.15,0.86,0.4295,0.163,0.189,7.7
F,0.81,0.533,0.235,1.8418,0.688,0.3958,0.54,12.4
F,0.63,0.54,0.19,1.742,0.6624,0.394,0.45,11.0
F,0.54,0.38,0.15,0.53,0.27,0.1159,0.15,5.9
F,0.529,0.45,0.15,1.115,0.37,0.21,0.31,12.8
F,0.66,0.522,0.178,1.363,0.6224,0.2977,0.393,12.0
F,0.677,0.476,0.162,1.3344,0.5807,0.287,0.384,10.8
I,0.17,0.16,0.05,0.029,0.0191,0.007,0.01,5.2
F,0.58,0.44,0.14,0.8108,0.4225,0.1569,0.22,7.8
M,0.57,0.46,0.15,1.0961,0.4916,0.2326,0.309,9.7
F,0.58,0.432,0.14,1.054,0.4347,0.21,0.281,15.0
F,0.634,0.52,0.16,1.204,0.4629,0.295,0.34,7.6
F,0.76,0.53,0.2,1.373,0.5272,0.278,0.5,11.0
F,0.605,0.51,0.15,1.2352,0.588,0.265,0.332,11.6
F,0.69,0.56,0.17,1.7328,0.71,0.39,0.55,11.8
F,0.489,0.382,0.17,1.085,0.4001,0.2556,0.26,14.3
F,0.559,0.5,0.17,1.013,0.5237,0.184,0.23,8.9
I,0.411,0.31,0.1,0.4,0.1689,0.083,0.125,7.1
F,0.67,0.5,0.177,1.5374,0.579,0.281,0.45,20.5
F,0.669,0.51,0.17,1.0745,0.5417,0.236,0.355,10.4
F,0.539,0.43,0.132,0.8212,0.4318,0.1324,0.25,8.6
M,0.51,0.444,0.14,0.724,0.4,0.1275,0.23,6.6
F,0.64,0.48,0.15,1.057,0.4373,0.191,0.33,11.5
F,0.608,0.5,0.17,1.1214,0.579,0.254,0.3,9.4
F,0.6,0.47,0.177,1.1531,0.511,0.2804,0.371,10.3
F,0.551,0.44,0.15,0.852,0.3773,0.1514,0.22,7.7
F,0.587,0.5,0.15,1.09,0.4645,0.2606,0.311,8.1
F,0.738,0.57,0.17,1.7039,0.67,0.2876,0.54,10.2
F,0.714,0.47,0.181,1.26,0.459,0.2663,0.4,11.6
F,0.61,0.52,0.179,1.2793,0.5394,0.2842,0.355,11.7
F,0.56,0.4,0.15,0.8475,0.4272,0.1702,0.24,8.5
F,0.634,0.52,0.14,1.14,0.4629,0.2471,0.374,10.4
F,0.524,0.4,0.129,0.7324,0.286,0.1385,0.187,7.3
F,0.65,0.46,0.18,1.256,0.59,0.2858,0.381,9.4
F,0.51,0.34,0.12,0.49,0.1972,0.0995,0.11,6.2
F,0.6,0.43,0.16,1.0836,0.4898,0.2435,0.32,12.9
F,0.61,0.49,0.16,1.2926,0.5463,0.3,0.346,16.4
F,0.6,0.458,0.13,1.0,0.43,0.2224,0.27,13.7
F,0.6,0.473,0.15,0.9109,0.4699,0.1847,0.22,9.5
F,0.544,0.47,0.15,1.0531,0.503,0.2685,0.253,11.4
I,0.3,0.187,0.05,0.1001,0.0233,0.013,0.033,4.9
F,0.443,0.34,0.1,0.5075,0.2692,0.1034,0.128,6.8
F,0.632,0.46,0.14,1.136,0.437,0.2125,0.284,10.2
F,0.575,0.42,0.178,0.9044,0.3559,0.189,0.271,12.6
M,0.6,0.437,0.15,0.961,0.487,0.219,0.253,8.2
F,0.648,0.48,0.13,0.9049,0.376,0.1263,0.298,9.3
F,0.69,0.63,0.2,2.143,1.1334,0.451,0.511,10.9
F,0.61,0.46,0.17,1.21,0.56,0.2641,0.381,11.7
F,0.605,0.442,0.15,0.8977,0.438,0.1901,0.272,10.0
F,0.59,0.44,0.13,0.782,0.2935,0.1699,0.277,18.1
F,0.69,0.5,0.18,1.167,0.4496,0.2736,0.3,9.2
I,0.65,0.47,0.15,1.019,0.4908,0.268,0.32,9.5
F,0.6,0.485,0.16,1.0,0.4154,0.246,0.288,9.2
F,0.59,0.45,0.181,1.13,0.4293,0.1955,0.3,14.4
F,0.46,0.35,0.11,0.4,0.1842,0.074,0.124,11.8
F,0.72,0.55,0.176,1.5049,0.612,0.2892,0.51,11.1
F,0.641,0.49,0.156,1.1984,0.4935,0.322,0.36,10.5
F,0.66,0.48,0.17,1.0478,0.4853,0.229,0.34,10.3
F,0.6,0.46,0.177,0.936,0.4219,0.2333,0.363,11.4
F,0.668,0.49,0.15,1.1122,0.4029,0.287,0.291,6.3
F,0.6,0.45,0.18,1.0286,0.481,0.184,0.287,10.7
F,0.57,0.45,0.139,0.985,0.3896,0.223,0.246,7.5
F,0.579,0.48,0.147,0.9252,0.326,0.1639,0.26,8.0
F,0.72,0.581,0.2,1.59,0.59,0.349,0.434,9.3
F,0.552,0.448,0.15,1.143,0.4744,0.2273,0.255,12.7
F,0.586,0.48,0.15,0.8687,0.4544,0.1948,0.212,7.4
F,0.593,0.467,0.15,1.0526,0.4437,0.2338,0.276,8.5
F,0.626,0.49,0.15,1.5,0.62,0.309,0.342,9.2
F,0.612,0.463,0.15,1.04,0.4038,0.283,0.269,10.4
F,0.611,0.49,0.15,1.1872,0.4248,0.2517,0.348,13.7
F,0.626,0.5,0.2,1.2668,0.5499,0.2868,0.34,8.0
M,0.64,0.5,0.2,1.82,0.7065,0.374,0.41,11.0
F,0.6,0.45,0.14,1.0166,0.455,0.174,0.23,9.9
M,0.59,0.41,0.132,0.965,0.4302,0.213,0.225,9.3
F,0.726,0.5,0.16,1.192,0.5269,0.2793,0.3,10.4
F,0.615,0.53,0.18,1.184,0.5119,0.2999,0.318,10.2
F,0.6,0.51,0.16,1.22,0.645,0.2414,0.315,8.2
F,0.613,0.46,0.14,1.15,0.4421,0.2684,0.285,9.9
M,0.62,0.47,0.17,1.018,0.3916,0.3005,0.33,9.2
F,0.602,0.45,0.19,1.1966,0.538,0.2723,0.416,9.8
F,0.65,0.5,0.2,1.3771,0.524,0.332,0.34,13.0
F,0.644,0.47,0.15,1.132,0.4502,0.2314,0.26,9.9
F,0.51,0.4,0.14,0.664,0.2399,0.1119,0.197,6.8
F,0.65,0.54,0.176,1.4502,0.614,0.3019,0.473,9.7
F,0.631,0.48,0.186,1.402,0.6159,0.2396,0.408,10.2
F,0.532,0.4,0.13,0.7688,0.283,0.1716,0.177,14.9
F,0.545,0.48,0.16,0.949,0.4614,0.1467,0.247,9.5
F,0.579,0.44,0.15,0.879,0.442,0.2276,0.261,6.6
I,0.555,0.45,0.135,0.7719,0.41,0.1441,0.1875,4.3
F,0.609,0.49,0.16,0.8828,0.39,0.18,0.265,11.8
F,0.54,0.434,0.15,0.987,0.4529,0.207,0.276,10.3
F,0.501,0.3,0.134,0.7058,0.2771,0.1452,0.185,7.6
F,0.6,0.5,0.18,1.2723,0.55,0.2949,0.335,14.1
I,0.491,0.35,0.102,0.3392,0.138,0.065,0.1,6.1
F,0.66,0.6,0.19,1.7192,0.6836,0.2984,0.3449,7.4
F,0.491,0.36,0.141,0.6992,0.3001,0.1356,0.15,7.2
F,0.78,0.56,0.2,1.82,0.7787,0.2809,0.51,8.5
F,0.533,0.45,0.14,0.84,0.3386,0.1442,0.299,13.9
F,0.485,0.4,0.141,0.7676,0.385,0.1331,0.18,8.5
M,0.47,0.4,0.11,0.3596,0.149,0.0677,0.122,5.9
F,0.61,0.45,0.17,1.155,0.59,0.2611,0.302,9.4
I,0.42,0.35,0.11,0.3363,0.1765,0.086,0.087,5.3
M,0.647,0.5,0.173,1.2166,0.543,0.281,0.48,15.7
F,0.693,0.57,0.161,1.5008,0.7643,0.315,0.35,10.7
F,0.5,0.4,0.15,0.734,0.3976,0.1595,0.18,7.9
F,0.43,0.39,0.12,0.484,0.2126,0.0995,0.13,6.3
F,0.569,0.4,0.132,0.7362,0.242,0.1511,0.24,7.1
F,0.532,0.4,0.1,0.576,0.2847,0.1125,0.15,6.5
F,0.512,0.36,0.134,0.523,0.2356,0.1158,0.135,7.2
F,0.715,0.53,0.178,1.347,0.6965,0.304,0.31,9.2
I,0.525,0.4,0.127,0.7984,0.3014,0.1484,0.216,7.6
F,0.53,0.47,0.16,1.1486,0.45,0.2478,0.28,14.8
F,0.42,0.33,0.09,0.3284,0.1199,0.0556,0.08,3.1
F,0.18,0.174,0.05,0.035,0.013,0.005,0.01,4.2
F,0.643,0.494,0.15,1.02,0.4705,0.228,0.32,11.0
F,0.617,0.45,0.186,1.2755,0.462,0.217,0.34,12.1
F,0.73,0.601,0.213,1.928,0.952,0.4861,0.52,11.5
I,0.41,0.32,0.097,0.404,0.1814,0.0689,0.11,5.9
F,0.67,0.47,0.17,1.424,0.7303,0.309,0.333,7.4
F,0.6,0.461,0.14,1.34,0.66,0.2592,0.29,10.7
F,0.66,0.51,0.16,1.0649,0.4816,0.256,0.306,9.9
F,0.58,0.406,0.16,1.038,0.456,0.2231,0.29,9.0
M,0.67,0.62,0.173,1.223,0.5713,0.3013,0.4,11.1
F,0.643,0.52,0.185,1.307,0.5241,0.2987,0.448,8.0
F,0.629,0.46,0.14,1.24,0.62,0.3005,0.276,9.8
F,0.521,0.394,0.129,0.6498,0.28,0.1175,0.185,6.8
M,0.41,0.289,0.11,0.2676,0.0839,0.058,0.076,6.5
F,0.64,0.5,0.17,1.38,0.634,0.2169,0.302,8.6
F,0.55,0.4,0.128,0.671,0.3,0.1178,0.179,9.3
F,0.572,0.47,0.16,0.977,0.4522,0.2399,0.26,7.8
F,0.616,0.46,0.18,1.0126,0.38,0.2259,0.282,14.7
F,0.536,0.44,0.16,0.851,0.4074,0.1517,0.248,8.4
F,0.7,0.46,0.16,0.9902,0.482,0.2297,0.34,7.8
F,0.574,0.46,0.15,0.9835,0.291,0.1663,0.28,13.7
I,0.54,0.481,0.15,0.935,0.4586,0.1393,0.213,4.2
F,0.629,0.5,0.158,1.1453,0.5829,0.268,0.317,10.8
F,0.536,0.38,0.174,1.0049,0.347,0.2455,0.294,15.5
F,0.59,0.45,0.126,0.8419,0.3803,0.2012,0.24,8.7
F,0.59,0.49,0.2,1.1685,0.4161,0.248,0.354,9.7
F,0.56,0.44,0.16,0.9094,0.3933,0.17,0.294,9.0
F,0.548,0.48,0.15,1.1757,0.4251,0.2832,0.31,10.2
M,0.494,0.41,0.144,0.6936,0.2635,0.125,0.188,11.4
F,0.505,0.477,0.168,1.11,0.43,0.203,0.352,12.4
I,0.42,0.34,0.11,0.4674,0.2054,0.0966,0.15,7.0
F,0.65,0.5,0.15,0.9613,0.3658,0.2597,0.248,8.2
F,0.598,0.433,0.15,0.964,0.403,0.23,0.257,9.5
F,0.557,0.386,0.12,0.783,0.328,0.1897,0.197,7.8
F,0.65,0.547,0.213,2.459,0.8668,0.421,0.57,9.0
F,0.624,0.51,0.178,1.41,0.6993,0.274,0.382,8.8
F,0.575,0.51,0.161,1.1078,0.4735,0.2337,0.333,19.2
F,0.476,0.405,0.119,0.6258,0.41,0.161,0.18,11.5
F,0.597,0.46,0.15,0.95,0.3822,0.1867,0.25,10.1
F,0.6,0.467,0.15,0.9439,0.4581,0.165,0.326,8.8
F,0.618,0.47,0.15,1.252,0.469,0.249,0.33,10.2
F,0.656,0.55,0.2,1.7827,0.9791,0.2505,0.434,9.3
I,0.5,0.38,0.12,0.541,0.2564,0.1268,0.14,8.5
M,0.57,0.503,0.2,1.3519,0.626,0.302,0.38,9.0
I,0.28,0.22,0.075,0.1023,0.0681,0.026,0.037,7.6
F,0.555,0.471,0.134,0.95,0.4735,0.2283,0.27,8.4
F,0.546,0.47,0.129,0.8012,0.4115,0.216,0.22,9.6
F,0.6,0.48,0.15,1.1702,0.517,0.2658,0.31,10.0
F,0.714,0.514,0.177,1.3034,0.595,0.3094,0.47,14.2
F,0.614,0.435,0.164,1.0465,0.5368,0.2071,0.287,9.6
I,0.471,0.37,0.137,0.643,0.2585,0.1366,0.14,7.6
F,0.57,0.44,0.15,1.2659,0.441,0.242,0.32,14.4
