Sex,Length,Diameter,Height,Whole_weight,Shucked_weight,Viscera_weight,Shell_weight,Rings
M,0.66,0.52,0.18,1.5,0.66,0.32,0.36,11.0
F,0.57,0.46,0.15,0.97,0.4,0.24,0.3,14.0
F,0.64,0.49,0.16,1.32,0.59,0.26,0.34,11.0
F,0.6,0.46,0.16,1.14,0.51,0.27,0.34,11.0
F,0.66,0.51,0.18,1.45,0.69,0.26,0.4,8.0
F,0.48,0.35,0.14,0.79,0.46,0.15,0.17,4.0
F,0.57,0.46,0.14,0.86,0.35,0.2,0.26,13.0
F,0.57,0.44,0.16,0.97,0.46,0.17,0.3,9.0
F,0.62,0.49,0.18,1.36,0.6,0.31,0.34,10.0
M,0.53,0.44,0.14,0.76,0.29,0.15,0.26,13.0
F,0.55,0.44,0.15,0.89,0.39,0.21,0.24,8.0
F,0.57,0.46,0.16,1.01,0.42,0.22,0.36,16.0
F,0.57,0.46,0.18,1.13,0.41,0.26,0.31,10.0
M,0.46,0.35,0.11,0.41,0.18,0.1,0.13,6.0
F,0.62,0.49,0.18,1.27,0.6,0.29,0.34,6.0
F,0.5,0.38,0.14,0.62,0.29,0.14,0.18,8.0
F,0.6,0.46,0.16,1.0,0.39,0.26,0.31,12.0
F,0.57,0.44,0.15,0.88,0.43,0.17,0.2,8.0
F,0.75,0.56,0.22,1.73,0.7,0.44,0.52,12.0
F,0.66,0.54,0.18,1.71,0.69,0.37,0.49,11.0
F,0.52,0.38,0.14,0.56,0.25,0.12,0.15,6.0
F,0.54,0.46,0.15,1.13,0.38,0.22,0.31,13.0
F,0.66,0.52,0.18,1.41,0.65,0.29,0.41,12.0
F,0.66,0.52,0.18,1.38,0.58,0.3,0.4,11.0
I,0.18,0.16,0.05,0.03,0.02,0.01,0.01,5.0
F,0.57,0.44,0.15,0.87,0.43,0.18,0.23,8.0
M,0.57,0.46,0.15,1.01,0.46,0.22,0.28,9.0
F,0.57,0.46,0.15,1.01,0.42,0.22,0.28,14.0
F,0.62,0.49,0.16,1.14,0.52,0.26,0.34,8.0
F,0.68,0.55,0.2,1.41,0.54,0.29,0.49,11.0
F,0.62,0.49,0.15,1.24,0.6,0.28,0.3,12.0
F,0.71,0.55,0.18,1.87,0.69,0.4,0.58,12.0
F,0.5,0.4,0.18,1.11,0.46,0.25,0.28,13.0
F,0.57,0.46,0.16,0.99,0.46,0.19,0.24,9.0
I,0.42,0.33,0.11,0.38,0.16,0.08,0.12,7.0
F,0.63,0.5,0.18,1.63,0.57,0.3,0.49,20.0
F,0.62,0.49,0.16,1.09,0.51,0.25,0.36,11.0
F,0.56,0.44,0.14,0.83,0.39,0.15,0.23,9.0
M,0.53,0.42,0.15,0.78,0.38,0.14,0.23,7.0
F,0.62,0.49,0.15,1.03,0.42,0.2,0.34,12.0
F,0.62,0.49,0.16,1.16,0.57,0.26,0.31,11.0
F,0.6,0.46,0.18,1.16,0.52,0.29,0.36,10.0
F,0.55,0.44,0.15,0.87,0.39,0.14,0.23,7.0
F,0.64,0.5,0.15,1.13,0.48,0.25,0.28,8.0
F,0.68,0.55,0.18,1.7,0.69,0.29,0.49,11.0
F,0.66,0.52,0.18,1.27,0.49,0.29,0.4,12.0
F,0.63,0.49,0.18,1.3,0.54,0.29,0.36,12.0
F,0.57,0.44,0.15,0.88,0.47,0.18,0.23,9.0
F,0.62,0.49,0.15,1.12,0.46,0.26,0.36,10.0
F,0.52,0.4,0.14,0.68,0.29,0.14,0.2,7.0
F,0.63,0.49,0.18,1.25,0.59,0.3,0.39,10.0
F,0.46,0.35,0.11,0.47,0.2,0.1,0.12,6.0
F,0.6,0.46,0.16,1.16,0.42,0.25,0.31,12.0
F,0.64,0.5,0.16,1.28,0.51,0.3,0.34,15.0
F,0.6,0.46,0.15,1.06,0.46,0.22,0.29,12.0
F,0.6,0.46,0.15,0.98,0.46,0.19,0.23,10.0
F,0.55,0.44,0.15,1.09,0.52,0.25,0.27,10.0
I,0.28,0.18,0.05,0.09,0.02,0.01,0.04,5.0
F,0.46,0.35,0.11,0.48,0.29,0.11,0.12,7.0
F,0.62,0.46,0.15,1.12,0.43,0.21,0.3,10.0
F,0.57,0.46,0.18,0.98,0.37,0.2,0.28,13.0
M,0.57,0.46,0.15,0.97,0.46,0.22,0.28,8.0
F,0.57,0.46,0.15,0.89,0.36,0.14,0.3,10.0
F,0.71,0.58,0.2,2.12,1.06,0.42,0.51,11.0
F,0.62,0.49,0.18,1.33,0.58,0.26,0.4,11.0
F,0.57,0.46,0.15,0.94,0.43,0.21,0.28,10.0
F,0.57,0.44,0.15,0.78,0.28,0.18,0.28,18.0
F,0.63,0.49,0.18,1.14,0.46,0.25,0.31,9.0
I,0.63,0.49,0.15,1.14,0.51,0.28,0.34,9.0
F,0.6,0.48,0.15,1.01,0.38,0.26,0.26,10.0
F,0.57,0.46,0.18,1.12,0.42,0.22,0.31,14.0
F,0.44,0.35,0.11,0.38,0.18,0.08,0.12,12.0
F,0.69,0.54,0.18,1.45,0.64,0.29,0.49,11.0
F,0.62,0.49,0.18,1.16,0.53,0.31,0.31,10.0
F,0.63,0.49,0.16,1.09,0.5,0.25,0.36,11.0
F,0.6,0.46,0.18,1.03,0.42,0.25,0.36,12.0
F,0.62,0.49,0.15,1.13,0.43,0.28,0.3,7.0
F,0.6,0.46,0.15,0.98,0.48,0.18,0.3,11.0
F,0.57,0.46,0.16,0.92,0.43,0.24,0.26,7.0
F,0.57,0.44,0.14,0.89,0.34,0.16,0.28,8.0
F,0.68,0.56,0.2,1.56,0.57,0.35,0.44,10.0
F,0.57,0.46,0.15,1.12,0.46,0.22,0.28,13.0
F,0.57,0.46,0.15,0.89,0.46,0.2,0.2,8.0
F,0.6,0.48,0.15,1.06,0.47,0.27,0.28,9.0
F,0.62,0.46,0.15,1.38,0.65,0.31,0.34,9.0
F,0.57,0.46,0.15,1.09,0.41,0.27,0.28,11.0
F,0.6,0.49,0.16,1.1,0.41,0.26,0.36,13.0
F,0.62,0.49,0.19,1.29,0.53,0.29,0.34,8.0
M,0.69,0.54,0.2,1.71,0.72,0.38,0.44,11.0
F,0.6,0.48,0.15,1.09,0.48,0.2,0.23,10.0
M,0.57,0.44,0.14,0.94,0.42,0.2,0.24,9.0
F,0.66,0.5,0.15,1.24,0.55,0.29,0.31,10.0
F,0.62,0.49,0.18,1.27,0.53,0.29,0.36,10.0
F,0.6,0.46,0.16,1.21,0.6,0.24,0.3,8.0
F,0.6,0.45,0.15,1.09,0.42,0.25,0.3,10.0
M,0.57,0.46,0.16,1.06,0.39,0.29,0.31,9.0
F,0.6,0.49,0.18,1.29,0.57,0.28,0.4,10.0
F,0.64,0.51,0.18,1.38,0.52,0.35,0.36,13.0
F,0.62,0.49,0.15,1.14,0.43,0.22,0.28,10.0
F,0.5,0.4,0.14,0.65,0.24,0.12,0.18,7.0
F,0.66,0.54,0.18,1.38,0.57,0.29,0.44,10.0
F,0.62,0.49,0.18,1.41,0.58,0.25,0.41,10.0
F,0.5,0.4,0.14,0.7,0.26,0.16,0.18,14.0
F,0.57,0.46,0.15,0.94,0.45,0.15,0.26,9.0
F,0.57,0.46,0.15,0.89,0.43,0.22,0.26,7.0
I,0.57,0.44,0.14,0.84,0.38,0.14,0.19,4.0
F,0.57,0.44,0.16,0.89,0.38,0.2,0.3,12.0
F,0.58,0.46,0.15,1.0,0.46,0.22,0.3,10.0
F,0.52,0.4,0.14,0.67,0.28,0.14,0.18,8.0
F,0.6,0.5,0.18,1.24,0.54,0.29,0.36,14.0
I,0.46,0.33,0.1,0.36,0.15,0.06,0.1,6.0
F,0.66,0.55,0.18,1.7,0.69,0.29,0.36,8.0
F,0.5,0.38,0.14,0.68,0.28,0.14,0.16,7.0
F,0.71,0.55,0.2,1.69,0.87,0.29,0.49,8.0
F,0.57,0.46,0.15,0.8,0.31,0.14,0.3,14.0
F,0.55,0.4,0.14,0.74,0.36,0.15,0.18,8.0
M,0.46,0.35,0.11,0.36,0.15,0.06,0.12,6.0
F,0.63,0.49,0.16,1.13,0.57,0.26,0.3,9.0
I,0.44,0.35,0.11,0.32,0.18,0.08,0.08,6.0
M,0.62,0.49,0.18,1.3,0.51,0.3,0.49,14.0
F,0.68,0.54,0.18,1.53,0.73,0.3,0.36,10.0
F,0.52,0.4,0.15,0.76,0.43,0.14,0.19,8.0
F,0.46,0.38,0.11,0.48,0.21,0.11,0.13,7.0
F,0.55,0.4,0.14,0.69,0.24,0.15,0.23,7.0
F,0.52,0.4,0.1,0.59,0.28,0.11,0.14,7.0
F,0.52,0.37,0.14,0.59,0.24,0.13,0.13,7.0
F,0.66,0.51,0.18,1.38,0.64,0.3,0.34,9.0
I,0.56,0.4,0.14,0.76,0.29,0.14,0.2,8.0
F,0.57,0.46,0.16,1.12,0.47,0.26,0.31,14.0
F,0.44,0.33,0.11,0.32,0.13,0.05,0.08,3.0
F,0.18,0.16,0.05,0.04,0.01,0.01,0.01,4.0
F,0.64,0.5,0.16,1.09,0.46,0.25,0.31,11.0
F,0.62,0.49,0.18,1.24,0.46,0.22,0.36,13.0
F,0.72,0.56,0.2,2.01,0.9,0.49,0.49,11.0
I,0.44,0.34,0.1,0.36,0.17,0.07,0.12,6.0
F,0.62,0.49,0.16,1.38,0.7,0.3,0.34,8.0
F,0.6,0.48,0.15,1.38,0.65,0.25,0.31,10.0
F,0.62,0.48,0.15,1.1,0.52,0.24,0.34,9.0
F,0.57,0.46,0.15,1.04,0.46,0.22,0.29,9.0
M,0.66,0.54,0.18,1.24,0.54,0.29,0.4,10.0
F,0.62,0.49,0.18,1.24,0.53,0.31,0.4,8.0
F,0.62,0.46,0.15,1.23,0.6,0.27,0.28,10.0
F,0.5,0.4,0.14,0.67,0.28,0.12,0.18,7.0
M,0.38,0.28,0.11,0.24,0.09,0.05,0.08,6.0
F,0.63,0.49,0.18,1.38,0.64,0.22,0.3,9.0
F,0.53,0.4,0.14,0.65,0.3,0.13,0.18,9.0
F,0.57,0.46,0.15,1.01,0.47,0.22,0.26,8.0
F,0.57,0.46,0.18,0.99,0.38,0.22,0.28,15.0
F,0.56,0.44,0.16,0.84,0.43,0.15,0.26,8.0
F,0.6,0.46,0.16,1.09,0.46,0.22,0.34,8.0
F,0.57,0.46,0.16,0.89,0.3,0.16,0.28,14.0
I,0.58,0.46,0.15,0.88,0.43,0.14,0.2,4.0
F,0.62,0.49,0.18,1.17,0.54,0.26,0.34,10.0
F,0.56,0.44,0.18,1.06,0.35,0.25,0.3,15.0
F,0.57,0.44,0.14,0.83,0.4,0.19,0.22,9.0
F,0.61,0.49,0.18,1.16,0.46,0.28,0.34,10.0
F,0.57,0.44,0.15,0.89,0.42,0.17,0.28,9.0
F,0.6,0.49,0.15,1.16,0.46,0.29,0.31,10.0
M,0.5,0.39,0.14,0.68,0.25,0.12,0.18,12.0
F,0.57,0.46,0.18,1.03,0.43,0.2,0.34,12.0
I,0.46,0.35,0.11,0.45,0.2,0.1,0.14,7.0
F,0.63,0.49,0.15,1.01,0.41,0.25,0.28,9.0
F,0.57,0.46,0.15,0.9,0.43,0.24,0.28,10.0
F,0.55,0.42,0.11,0.72,0.31,0.18,0.18,8.0
F,0.68,0.56,0.2,2.12,0.85,0.38,0.58,9.0
F,0.62,0.49,0.18,1.49,0.7,0.27,0.4,8.0
F,0.57,0.49,0.18,1.09,0.46,0.22,0.36,19.0
F,0.5,0.4,0.12,0.7,0.38,0.17,0.18,12.0
F,0.56,0.44,0.15,0.92,0.39,0.19,0.27,10.0
F,0.57,0.46,0.15,0.97,0.46,0.16,0.3,9.0
F,0.62,0.49,0.16,1.14,0.46,0.24,0.33,10.0
F,0.66,0.54,0.18,1.85,0.87,0.26,0.44,9.0
I,0.49,0.36,0.11,0.59,0.29,0.12,0.14,8.0
M,0.63,0.48,0.19,1.38,0.6,0.3,0.36,9.0
I,0.28,0.21,0.08,0.11,0.07,0.03,0.04,7.0
F,0.57,0.46,0.14,0.92,0.46,0.22,0.26,8.0
F,0.57,0.46,0.14,0.89,0.43,0.21,0.23,10.0
F,0.6,0.46,0.15,1.17,0.52,0.26,0.31,9.0
F,0.66,0.52,0.18,1.45,0.57,0.29,0.45,14.0
F,0.6,0.46,0.18,1.06,0.46,0.22,0.3,10.0
I,0.48,0.37,0.14,0.59,0.25,0.13,0.14,7.0
F,0.55,0.46,0.15,1.24,0.46,0.26,0.31,13.0
