Sex,Length,Diameter,Height,Whole_weight,Shucked_weight,Viscera_weight,Shell_weight,Rings
F,0.45,0.35,0.132,0.3978,0.2313,0.0825,0.129,6.3
F,0.571,0.44,0.16,0.802,0.378,0.2572,0.37,13.7
I,0.292,0.163,0.05,0.063,0.0167,0.015,0.01,3.6
F,0.7,0.47,0.2,1.7567,0.8527,0.343,0.55,9.6
F,0.542,0.48,0.15,0.975,0.5902,0.227,0.275,9.9
F,0.597,0.387,0.13,0.9535,0.386,0.2672,0.268,7.1
F,0.578,0.47,0.13,0.78,0.383,0.211,0.209,8.8
F,0.66,0.49,0.15,1.1443,0.5823,0.2392,0.347,7.1
F,0.693,0.42,0.17,1.0626,0.529,0.2706,0.34,9.1
F,0.62,0.441,0.14,0.92,0.49,0.1736,0.324,8.1
F,0.654,0.45,0.152,1.0651,0.496,0.3493,0.3,8.4
F,0.621,0.47,0.15,0.9881,0.3168,0.221,0.2,7.0
F,0.47,0.5,0.15,1.0925,0.4536,0.2044,0.216,10.0
I,0.66,0.4,0.16,1.1597,0.53,0.2123,0.29,9.1
I,0.495,0.37,0.1,0.416,0.175,0.0693,0.145,5.5
F,0.56,0.43,0.15,0.802,0.2852,0.1776,0.27,9.1
F,0.545,0.52,0.15,1.208,0.601,0.2489,0.32,8.6
F,0.459,0.403,0.135,0.594,0.2852,0.1219,0.14,7.1
F,0.669,0.43,0.14,0.914,0.3735,0.195,0.26,11.2
F,0.603,0.47,0.16,1.126,0.4776,0.3451,0.39,9.5
F,0.646,0.45,0.12,1.114,0.3442,0.249,0.4218,9.7
I,0.46,0.42,0.11,0.449,0.1642,0.1025,0.142,7.1
F,0.6,0.456,0.18,0.9824,0.4591,0.2483,0.347,8.2
F,0.629,0.52,0.17,0.9417,0.4796,0.263,0.303,9.2
F,0.6,0.46,0.222,0.8874,0.4221,0.2113,0.286,8.4
F,0.581,0.41,0.14,0.7724,0.3997,0.1367,0.1748,7.4
F,0.529,0.37,0.13,0.8681,0.3824,0.2039,0.227,8.2
I,0.44,0.291,0.11,0.372,0.203,0.118,0.11,5.9
I,0.538,0.37,0.13,0.9,0.3231,0.168,0.272,7.6
F,0.526,0.4,0.134,0.7912,0.3579,0.128,0.186,8.3
F,0.54,0.478,0.14,0.7,0.4533,0.1962,0.26,9.4
F,0.703,0.41,0.17,1.16,0.5194,0.2801,0.3,16.3
I,0.4,0.365,0.1,0.362,0.1691,0.0806,0.1,5.7
F,0.6,0.45,0.173,1.04,0.502,0.3259,0.371,11.6
F,0.598,0.523,0.164,1.5198,0.5551,0.34,0.338,9.8
F,0.578,0.5,0.158,0.6442,0.278,0.1466,0.21,13.2
F,0.64,0.53,0.15,1.07,0.4198,0.234,0.28,8.6
F,0.689,0.48,0.207,1.0207,0.5417,0.1993,0.287,7.1
F,0.45,0.4,0.12,0.53,0.2775,0.1448,0.178,8.1
F,0.621,0.36,0.17,0.9362,0.5258,0.1787,0.25,12.2
F,0.681,0.45,0.17,1.075,0.4239,0.2478,0.2705,8.2
M,0.66,0.51,0.19,1.4389,0.6998,0.277,0.355,10.5
F,0.636,0.41,0.12,0.8521,0.387,0.2293,0.279,14.3
F,0.602,0.48,0.16,1.2715,0.578,0.2564,0.414,11.7
F,0.7,0.458,0.17,1.168,0.5021,0.2819,0.4,11.9
F,0.806,0.5,0.174,1.448,0.63,0.227,0.4,7.6
F,0.458,0.33,0.116,0.809,0.4638,0.1674,0.178,4.1
F,0.54,0.47,0.144,0.8038,0.346,0.1838,0.28,14.3
F,0.659,0.46,0.19,1.08,0.4716,0.14,0.277,10.0
F,0.724,0.44,0.2,1.1987,0.61,0.308,0.29,9.9
M,0.5,0.5,0.134,0.8007,0.3115,0.146,0.265,12.7
F,0.53,0.44,0.16,0.9924,0.423,0.21,0.24,8.2
F,0.559,0.456,0.15,1.061,0.3736,0.2505,0.34,14.2
F,0.498,0.49,0.145,1.11,0.4472,0.2495,0.32,9.8
M,0.42,0.36,0.1,0.385,0.1573,0.098,0.12,6.4
F,0.562,0.54,0.202,1.403,0.64,0.2602,0.296,6.4
F,0.466,0.39,0.131,0.535,0.3106,0.1553,0.177,7.8
F,0.6,0.427,0.151,0.907,0.3142,0.2602,0.32,12.3
F,0.588,0.461,0.15,0.85,0.4315,0.159,0.177,7.3
F,0.87,0.5,0.256,1.9492,0.6715,0.3542,0.57,12.8
F,0.59,0.55,0.21,1.7744,0.6363,0.4206,0.4,10.9
F,0.566,0.38,0.165,0.51,0.28,0.1083,0.14,5.8
F,0.524,0.446,0.15,1.098,0.36,0.203,0.3,12.5
F,0.66,0.518,0.18,1.32,0.5962,0.303,0.38,11.9
F,0.699,0.426,0.148,1.2853,0.5829,0.269,0.373,10.5
I,0.16,0.156,0.06,0.031,0.0198,0.007,0.01,5.3
F,0.59,0.44,0.13,0.7511,0.4195,0.1382,0.21,7.7
M,0.58,0.47,0.15,1.1777,0.5187,0.2407,0.342,10.4
F,0.6,0.408,0.13,1.096,0.446,0.204,0.287,16.1
F,0.643,0.55,0.15,1.267,0.4063,0.332,0.34,7.3
F,0.85,0.5,0.2,1.341,0.5128,0.2634,0.51,11.1
F,0.585,0.54,0.14,1.2258,0.571,0.252,0.37,11.2
F,0.67,0.57,0.166,1.599,0.72,0.378,0.52,11.6
F,0.474,0.369,0.165,1.056,0.3396,0.2586,0.244,15.6
F,0.543,0.54,0.17,1.038,0.5829,0.179,0.22,8.7
I,0.398,0.29,0.1,0.43,0.1732,0.086,0.125,7.3
F,0.7,0.5,0.179,1.4473,0.584,0.2666,0.41,21.1
F,0.714,0.54,0.18,1.0545,0.5719,0.2185,0.356,9.9
F,0.523,0.41,0.128,0.815,0.4771,0.1193,0.27,8.2
M,0.49,0.473,0.14,0.669,0.41,0.1116,0.23,6.2
F,0.654,0.48,0.15,1.088,0.4571,0.186,0.325,10.9
F,0.59,0.5,0.18,1.0793,0.583,0.25,0.29,7.9
F,0.6,0.47,0.178,1.1417,0.508,0.2712,0.387,10.5
F,0.556,0.43,0.14,0.833,0.3681,0.1602,0.21,8.4
F,0.539,0.5,0.16,1.04,0.4445,0.2756,0.338,8.1
F,0.791,0.59,0.16,1.7033,0.64,0.2827,0.58,9.4
F,0.773,0.425,0.187,1.247,0.426,0.24,0.405,11.2
F,0.59,0.55,0.182,1.255,0.5374,0.2759,0.355,11.4
F,0.55,0.37,0.15,0.8154,0.3879,0.165,0.25,8.1
F,0.643,0.54,0.14,1.16,0.4673,0.2387,0.394,10.9
F,0.532,0.4,0.123,0.7884,0.2855,0.1335,0.179,7.6
F,0.67,0.44,0.184,1.264,0.595,0.2762,0.37,8.8
F,0.55,0.34,0.12,0.514,0.1919,0.0976,0.1,6.4
F,0.594,0.41,0.154,1.0026,0.5551,0.2355,0.32,13.8
F,0.584,0.484,0.17,1.3027,0.5811,0.303,0.357,17.9
F,0.5,0.451,0.12,0.94,0.4,0.2264,0.25,15.4
F,0.6,0.49,0.14,0.8382,0.4753,0.1759,0.22,9.1
F,0.543,0.5,0.15,1.0126,0.487,0.2846,0.234,12.8
I,0.324,0.199,0.05,0.1058,0.022,0.013,0.032,4.8
F,0.431,0.33,0.1,0.5305,0.2498,0.0943,0.132,6.6
F,0.639,0.45,0.14,1.149,0.446,0.2164,0.273,10.3
F,0.574,0.38,0.18,0.8294,0.3434,0.181,0.267,12.2
M,0.64,0.418,0.15,0.9515,0.5095,0.223,0.23,8.3
F,0.72,0.5,0.12,0.9184,0.394,0.109,0.301,8.7
F,0.67,0.67,0.2,2.161,1.2062,0.481,0.51,10.7
F,0.594,0.43,0.164,1.08,0.535,0.2727,0.366,12.4
F,0.635,0.428,0.16,0.8559,0.448,0.1747,0.27,9.9
F,0.61,0.44,0.11,0.7795,0.3025,0.1564,0.28,18.3
F,0.75,0.5,0.17,1.198,0.4387,0.2947,0.28,9.4
I,0.67,0.45,0.14,0.894,0.4711,0.258,0.294,10.1
F,0.6,0.495,0.17,0.992,0.4464,0.236,0.312,8.3
F,0.6,0.44,0.178,1.138,0.4342,0.1705,0.29,14.8
F,0.49,0.35,0.11,0.41,0.1899,0.072,0.124,11.7
F,0.75,0.57,0.177,1.5553,0.586,0.2858,0.54,11.2
F,0.657,0.49,0.138,1.2323,0.4614,0.333,0.42,11.1
F,0.7,0.47,0.17,1.0042,0.4711,0.212,0.32,9.7
F,0.7,0.45,0.179,0.838,0.4192,0.2141,0.371,10.8
F,0.711,0.49,0.16,1.0899,0.3802,0.294,0.281,5.6
F,0.6,0.44,0.21,1.0776,0.481,0.193,0.279,10.4
F,0.565,0.45,0.123,1.049,0.3537,0.204,0.237,7.9
F,0.583,0.51,0.158,0.957,0.306,0.1723,0.244,7.9
F,0.76,0.597,0.2,1.63,0.61,0.349,0.433,8.7
F,0.528,0.442,0.15,1.165,0.4883,0.239,0.234,12.4
F,0.596,0.49,0.15,0.8438,0.4453,0.1941,0.221,6.8
F,0.581,0.459,0.14,1.0457,0.4199,0.2,0.277,8.0
F,0.627,0.51,0.14,1.61,0.58,0.306,0.349,9.3
F,0.649,0.472,0.15,0.99,0.3961,0.298,0.262,9.7
F,0.617,0.48,0.14,1.2759,0.438,0.2399,0.342,14.4
F,0.628,0.51,0.2,1.246,0.5743,0.2812,0.35,7.9
M,0.6,0.46,0.2,1.933,0.6885,0.37,0.384,11.1
F,0.6,0.43,0.13,0.9397,0.427,0.1445,0.22,9.7
M,0.61,0.39,0.129,0.993,0.4359,0.23,0.215,9.7
F,0.797,0.5,0.17,1.147,0.5042,0.2661,0.28,10.8
F,0.606,0.57,0.17,1.094,0.4983,0.3073,0.28,10.3
F,0.6,0.56,0.17,1.24,0.685,0.2404,0.335,8.5
F,0.62,0.48,0.14,1.2,0.4596,0.2843,0.275,9.8
M,0.666,0.48,0.17,0.973,0.3946,0.3065,0.35,9.5
F,0.599,0.4,0.19,1.0996,0.502,0.269,0.437,9.7
F,0.66,0.48,0.21,1.3708,0.53,0.317,0.31,13.0
F,0.663,0.45,0.15,1.127,0.4729,0.2403,0.245,9.7
F,0.514,0.4,0.144,0.681,0.2353,0.1004,0.22,6.7
F,0.63,0.53,0.177,1.516,0.653,0.3114,0.511,9.3
F,0.637,0.47,0.198,1.398,0.6533,0.2256,0.408,10.5
F,0.559,0.3,0.125,0.834,0.304,0.1817,0.18,15.8
F,0.516,0.49,0.16,0.959,0.4684,0.1478,0.239,10.1
F,0.583,0.41,0.15,0.8635,0.454,0.2347,0.266,6.1
I,0.535,0.45,0.134,0.7042,0.43,0.1447,0.1806,4.5
F,0.644,0.53,0.16,0.871,0.4,0.162,0.235,11.6
F,0.496,0.413,0.15,0.97,0.4412,0.197,0.256,10.6
F,0.486,0.3,0.133,0.7382,0.2708,0.1499,0.185,7.3
F,0.6,0.5,0.18,1.301,0.55,0.2974,0.315,14.2
I,0.526,0.37,0.11,0.318,0.129,0.068,0.1,6.2
F,0.66,0.66,0.2,1.7339,0.6786,0.3043,0.3253,6.8
F,0.477,0.33,0.147,0.7219,0.3157,0.1287,0.15,7.4
F,0.84,0.58,0.2,1.949,0.6829,0.2692,0.53,9.1
F,0.492,0.44,0.14,0.875,0.3628,0.145,0.302,13.8
F,0.425,0.4,0.148,0.7958,0.4054,0.1157,0.18,9.1
M,0.48,0.44,0.12,0.3607,0.145,0.073,0.127,5.9
F,0.6,0.42,0.18,1.177,0.6,0.2668,0.309,9.8
I,0.4,0.36,0.1,0.356,0.1766,0.091,0.093,4.7
M,0.669,0.51,0.171,1.1298,0.5744,0.257,0.47,17.4
F,0.702,0.6,0.146,1.4741,0.8001,0.334,0.34,11.5
F,0.486,0.4,0.14,0.7045,0.3676,0.1755,0.17,7.8
F,0.4,0.39,0.12,0.493,0.2186,0.0924,0.12,5.6
F,0.593,0.4,0.129,0.7788,0.2395,0.1567,0.25,7.2
F,0.548,0.406,0.1,0.559,0.2858,0.1125,0.16,6.0
F,0.51,0.36,0.132,0.452,0.2267,0.1061,0.141,7.3
F,0.776,0.54,0.181,1.318,0.7525,0.312,0.28,9.4
I,0.496,0.4,0.12,0.8332,0.3163,0.1544,0.227,7.2
F,0.48,0.48,0.16,1.1786,0.44,0.2401,0.25,15.6
F,0.41,0.33,0.08,0.3353,0.1114,0.0586,0.09,3.2
F,0.18,0.184,0.05,0.035,0.012,0.0046,0.01,4.4
F,0.65,0.492,0.13,0.95,0.4805,0.209,0.33,11.0
F,0.61,0.4,0.196,1.3076,0.4675,0.219,0.31,11.2
F,0.75,0.636,0.221,1.844,1.008,0.4867,0.55,12.1
I,0.38,0.31,0.099,0.444,0.1883,0.0664,0.1,5.8
F,0.715,0.46,0.18,1.4635,0.764,0.321,0.322,6.9
F,0.6,0.447,0.14,1.3,0.67,0.2659,0.28,11.4
F,0.695,0.55,0.18,1.0313,0.4456,0.266,0.276,10.9
F,0.59,0.358,0.16,1.033,0.4515,0.2217,0.29,9.0
M,0.685,0.71,0.171,1.208,0.6,0.3101,0.5,12.2
F,0.661,0.54,0.195,1.376,0.5228,0.2919,0.5,8.1
F,0.643,0.465,0.13,1.2514,0.635,0.3285,0.278,9.6
F,0.537,0.393,0.124,0.6252,0.27,0.1125,0.195,6.6
M,0.43,0.293,0.1,0.2907,0.0794,0.0636,0.077,7.0
F,0.64,0.52,0.166,1.39,0.63,0.2173,0.31,8.3
F,0.57,0.4,0.121,0.696,0.3,0.1091,0.176,9.7
F,0.57,0.49,0.17,0.947,0.4368,0.2552,0.27,7.6
F,0.658,0.46,0.18,1.0306,0.37,0.2273,0.29,14.3
F,0.517,0.43,0.17,0.864,0.3873,0.1579,0.24,8.8
F,0.7,0.45,0.15,0.8869,0.5076,0.243,0.34,7.7
F,0.573,0.45,0.13,1.0736,0.286,0.169,0.28,13.4
I,0.5,0.507,0.15,0.991,0.4896,0.135,0.222,4.5
F,0.633,0.52,0.142,1.1221,0.6243,0.2804,0.299,11.6
F,0.517,0.31,0.174,0.9463,0.345,0.2455,0.293,16.0
F,0.62,0.47,0.117,0.8563,0.3601,0.2078,0.26,8.4
F,0.57,0.5,0.22,1.1736,0.3676,0.218,0.374,9.5
F,0.54,0.44,0.16,0.9253,0.362,0.173,0.312,9.1
F,0.491,0.47,0.15,1.1868,0.3938,0.2738,0.31,10.3
M,0.482,0.43,0.152,0.7107,0.2805,0.1346,0.191,10.8
F,0.436,0.498,0.16,1.185,0.4325,0.209,0.369,12.9
I,0.39,0.32,0.12,0.4803,0.2094,0.0978,0.16,7.1
F,0.68,0.51,0.15,0.908,0.3201,0.2658,0.221,7.5
F,0.62,0.411,0.15,1.0255,0.378,0.218,0.239,9.1
F,0.568,0.358,0.12,0.843,0.342,0.204,0.209,7.6
F,0.61,0.53,0.22,2.793,0.879,0.459,0.56,8.9
F,0.622,0.53,0.18,1.326,0.6941,0.28,0.368,9.5
F,0.575,0.54,0.146,1.1211,0.4865,0.2509,0.31,19.5
F,0.447,0.415,0.113,0.5531,0.44,0.157,0.175,11.0
F,0.638,0.47,0.15,0.97,0.378,0.179,0.23,10.2
F,0.625,0.478,0.15,0.9173,0.4597,0.166,0.357,8.7
F,0.611,0.46,0.14,1.362,0.4734,0.255,0.33,10.3
F,0.657,0.56,0.22,1.7108,1.0837,0.2454,0.432,9.5
I,0.5,0.394,0.13,0.491,0.2264,0.1301,0.15,9.0
M,0.5,0.522,0.2,1.3193,0.646,0.306,0.39,9.0
I,0.27,0.23,0.076,0.0911,0.0677,0.024,0.038,8.1
F,0.536,0.487,0.132,0.99,0.4866,0.234,0.29,8.7
F,0.517,0.48,0.122,0.709,0.3975,0.225,0.22,9.3
F,0.6,0.51,0.15,1.1718,0.515,0.268,0.3,11.0
F,0.773,0.514,0.18,1.1523,0.616,0.3262,0.48,14.5
F,0.633,0.415,0.153,1.0294,0.6091,0.1937,0.279,9.2
I,0.457,0.36,0.14,0.692,0.2686,0.1397,0.14,8.2
F,0.58,0.43,0.15,1.2883,0.4214,0.227,0.32,15.7
