Sex,Length,Diameter,Height,Whole_weight,Shucked_weight,Viscera_weight,Shell_weight,Rings
F,0.48,0.35,0.126,0.4595,0.1986,0.0794,0.124,7.4
F,0.6,0.44,0.16,1.044,0.4025,0.2731,0.37,15.1
I,0.283,0.187,0.05,0.0686,0.0232,0.013,0.01,4.0
F,0.72,0.5,0.2,1.7477,0.7579,0.403,0.48,9.9
F,0.63,0.52,0.17,0.973,0.5376,0.239,0.274,8.2
F,0.546,0.451,0.16,0.9604,0.4697,0.2604,0.266,7.5
F,0.528,0.45,0.16,0.94,0.4068,0.16,0.207,6.3
F,0.585,0.51,0.17,1.1593,0.449,0.2191,0.34,7.6
F,0.676,0.53,0.17,1.0355,0.533,0.2764,0.382,9.0
F,0.58,0.467,0.16,0.9,0.49,0.1674,0.321,7.7
F,0.613,0.5,0.164,1.1601,0.5735,0.3112,0.36,9.8
F,0.62,0.42,0.17,0.8965,0.3999,0.295,0.25,6.3
F,0.61,0.44,0.16,1.0594,0.4458,0.1908,0.204,9.1
I,0.59,0.46,0.16,1.033,0.5017,0.2416,0.312,9.1
I,0.493,0.39,0.12,0.396,0.199,0.0955,0.146,5.7
F,0.546,0.44,0.16,0.797,0.2631,0.1886,0.24,9.9
F,0.639,0.51,0.15,1.297,0.562,0.2659,0.33,9.3
F,0.465,0.359,0.133,0.538,0.2778,0.1256,0.14,7.3
F,0.65,0.426,0.15,0.975,0.4121,0.209,0.22,9.0
F,0.657,0.51,0.14,1.152,0.4249,0.2443,0.37,12.0
F,0.613,0.45,0.15,1.004,0.4517,0.28,0.3509,9.3
I,0.48,0.35,0.12,0.4659,0.1909,0.1066,0.134,6.6
F,0.7,0.411,0.164,1.1084,0.439,0.2476,0.311,9.5
F,0.599,0.48,0.18,1.049,0.4222,0.2453,0.305,9.1
F,0.6,0.48,0.189,1.1491,0.388,0.1992,0.29,8.3
F,0.584,0.43,0.147,0.9356,0.5025,0.136,0.2157,8.8
F,0.567,0.42,0.16,0.9371,0.386,0.1834,0.1931,7.7
I,0.45,0.344,0.11,0.389,0.2219,0.103,0.12,5.5
I,0.581,0.46,0.18,1.0,0.3879,0.152,0.291,7.4
F,0.56,0.4,0.142,0.7777,0.3539,0.161,0.215,8.4
F,0.62,0.426,0.14,0.9,0.4643,0.2231,0.24,8.6
F,0.619,0.46,0.16,0.99,0.4315,0.2262,0.3,13.3
I,0.4,0.308,0.1,0.305,0.1892,0.0811,0.1,6.3
F,0.7,0.49,0.166,1.2,0.436,0.2739,0.374,10.4
F,0.667,0.542,0.18,1.4462,0.7351,0.326,0.36,9.1
F,0.467,0.4,0.139,0.666,0.236,0.1527,0.21,12.0
F,0.68,0.44,0.14,1.08,0.4576,0.2443,0.376,8.9
F,0.671,0.45,0.177,1.1107,0.5538,0.2408,0.333,6.6
F,0.53,0.4,0.12,0.656,0.3092,0.1235,0.162,8.0
F,0.616,0.44,0.16,0.9461,0.5025,0.1797,0.29,12.4
F,0.612,0.52,0.14,1.1589,0.4942,0.2474,0.345,9.8
M,0.597,0.53,0.16,1.5946,0.7096,0.344,0.381,11.9
F,0.556,0.444,0.15,0.9621,0.374,0.2353,0.307,14.2
F,0.673,0.46,0.17,1.285,0.562,0.273,0.344,10.7
F,0.5,0.421,0.15,1.106,0.4899,0.2715,0.34,10.7
F,0.633,0.52,0.18,1.5434,0.67,0.267,0.4,7.9
F,0.465,0.37,0.127,0.7672,0.4546,0.1564,0.185,4.2
F,0.57,0.47,0.14,0.8114,0.351,0.1828,0.25,12.9
F,0.623,0.44,0.17,0.887,0.4292,0.163,0.313,9.6
F,0.606,0.45,0.19,1.3495,0.628,0.32,0.32,10.9
M,0.51,0.48,0.124,0.7608,0.2693,0.133,0.25,12.6
F,0.58,0.47,0.15,0.948,0.372,0.2,0.253,8.1
F,0.57,0.436,0.14,0.956,0.4178,0.222,0.35,14.7
F,0.543,0.5,0.174,1.106,0.4359,0.2809,0.34,9.4
M,0.46,0.36,0.11,0.431,0.187,0.098,0.12,5.9
F,0.58,0.5,0.162,1.353,0.6221,0.311,0.336,5.6
F,0.472,0.4,0.129,0.61,0.2724,0.1416,0.19,8.6
F,0.6,0.483,0.152,0.996,0.3922,0.2706,0.34,11.2
F,0.566,0.459,0.16,0.85,0.3922,0.169,0.187,7.9
F,0.81,0.523,0.236,1.8846,0.6872,0.4713,0.51,12.3
F,0.64,0.52,0.16,1.5791,0.6766,0.361,0.5,11.4
F,0.523,0.41,0.142,0.61,0.23,0.1261,0.14,5.9
F,0.549,0.43,0.15,1.175,0.36,0.222,0.34,14.0
F,0.6,0.512,0.171,1.415,0.7076,0.2877,0.44,12.2
F,0.676,0.518,0.184,1.2542,0.631,0.283,0.369,10.9
I,0.17,0.163,0.05,0.028,0.018,0.007,0.01,4.6
F,0.62,0.45,0.16,0.8544,0.3866,0.1585,0.21,7.9
M,0.53,0.5,0.15,0.9458,0.4347,0.2413,0.298,9.6
F,0.56,0.431,0.15,1.044,0.4144,0.205,0.258,14.3
F,0.573,0.45,0.17,1.25,0.566,0.242,0.33,8.5
F,0.75,0.52,0.2,1.423,0.5026,0.3063,0.48,11.0
F,0.625,0.53,0.15,1.298,0.637,0.268,0.301,11.1
F,0.72,0.57,0.17,1.7054,0.64,0.401,0.53,10.8
F,0.461,0.378,0.18,1.096,0.5048,0.2355,0.26,12.5
F,0.604,0.49,0.15,0.913,0.4535,0.205,0.26,9.4
I,0.4,0.35,0.1,0.39,0.1736,0.087,0.135,7.4
F,0.68,0.5,0.19,1.7702,0.557,0.317,0.52,19.2
F,0.588,0.53,0.15,1.1299,0.5246,0.2488,0.321,11.0
F,0.521,0.42,0.135,0.7575,0.3627,0.1531,0.22,8.9
M,0.48,0.436,0.14,0.755,0.35,0.1333,0.24,6.9
F,0.622,0.49,0.14,1.037,0.4541,0.177,0.32,11.4
F,0.633,0.52,0.15,1.141,0.623,0.233,0.34,10.2
F,0.5,0.48,0.164,1.2422,0.555,0.2945,0.365,9.4
F,0.575,0.46,0.16,0.927,0.3962,0.1412,0.21,6.4
F,0.629,0.5,0.14,1.16,0.5144,0.2464,0.308,7.5
F,0.688,0.51,0.2,1.6614,0.63,0.2637,0.53,9.9
F,0.647,0.52,0.178,1.212,0.476,0.288,0.362,12.3
F,0.62,0.54,0.173,1.2008,0.5213,0.3053,0.357,11.6
F,0.58,0.48,0.15,0.854,0.4792,0.1735,0.22,9.9
F,0.582,0.45,0.15,1.1,0.4453,0.2674,0.347,9.4
F,0.482,0.4,0.142,0.7003,0.2664,0.1358,0.183,6.8
F,0.68,0.45,0.167,1.286,0.597,0.314,0.397,9.7
F,0.5,0.37,0.11,0.427,0.2152,0.1033,0.13,5.4
F,0.59,0.49,0.178,1.1401,0.4145,0.237,0.31,12.8
F,0.606,0.467,0.17,1.2009,0.4739,0.281,0.307,13.6
F,0.6,0.466,0.16,0.99,0.43,0.2241,0.3,13.1
F,0.6,0.486,0.15,1.0479,0.4401,0.2063,0.22,10.8
F,0.493,0.46,0.16,0.9933,0.498,0.2482,0.29,10.1
I,0.256,0.176,0.05,0.093,0.0252,0.013,0.035,5.0
F,0.475,0.36,0.11,0.4523,0.2943,0.1208,0.117,7.2
F,0.645,0.46,0.14,1.207,0.445,0.2156,0.277,9.8
F,0.521,0.44,0.178,0.9907,0.3584,0.195,0.29,13.4
M,0.54,0.461,0.14,0.9184,0.4946,0.215,0.262,7.3
F,0.544,0.48,0.14,0.8919,0.337,0.135,0.311,9.1
F,0.73,0.62,0.2,2.222,1.0539,0.433,0.482,10.9
F,0.565,0.5,0.165,1.45,0.62,0.2483,0.381,11.1
F,0.529,0.479,0.14,0.887,0.401,0.2259,0.273,10.8
F,0.6,0.41,0.14,0.8451,0.2623,0.1828,0.299,16.6
F,0.59,0.49,0.2,1.236,0.4958,0.2518,0.34,9.6
I,0.65,0.44,0.15,1.24,0.4945,0.282,0.325,8.5
F,0.6,0.451,0.15,1.035,0.3986,0.278,0.257,9.8
F,0.52,0.48,0.197,1.151,0.3842,0.2338,0.29,13.5
F,0.42,0.38,0.12,0.37,0.1853,0.074,0.125,11.8
F,0.72,0.5,0.169,1.5279,0.615,0.3053,0.49,10.2
F,0.669,0.48,0.182,1.1718,0.4788,0.316,0.33,10.0
F,0.67,0.52,0.17,1.1302,0.5105,0.246,0.39,11.7
F,0.6,0.43,0.18,1.02,0.4025,0.237,0.347,11.9
F,0.646,0.5,0.14,1.187,0.4159,0.279,0.302,7.0
F,0.6,0.48,0.16,1.0431,0.441,0.166,0.318,11.8
F,0.551,0.47,0.156,0.856,0.3955,0.262,0.271,7.3
F,0.621,0.41,0.129,0.953,0.331,0.1504,0.248,8.0
F,0.61,0.549,0.2,1.57,0.52,0.379,0.419,9.5
F,0.527,0.481,0.14,1.199,0.4983,0.2169,0.271,14.0
F,0.541,0.46,0.14,0.8812,0.4177,0.2006,0.191,8.1
F,0.548,0.428,0.16,1.0339,0.466,0.2698,0.258,8.5
F,0.585,0.48,0.14,1.49,0.6,0.288,0.304,8.6
F,0.585,0.413,0.15,1.04,0.3957,0.262,0.283,11.7
F,0.595,0.51,0.16,1.1741,0.4466,0.2424,0.338,11.8
F,0.674,0.46,0.17,1.2834,0.4899,0.2997,0.31,8.8
M,0.73,0.59,0.2,1.712,0.792,0.373,0.412,10.2
F,0.6,0.47,0.14,1.0516,0.455,0.2148,0.24,10.6
M,0.54,0.42,0.13,0.952,0.445,0.186,0.252,8.8
F,0.639,0.5,0.14,1.195,0.5546,0.2729,0.31,10.0
F,0.636,0.47,0.17,1.157,0.5659,0.287,0.349,10.8
F,0.6,0.49,0.14,1.15,0.612,0.2632,0.323,7.9
F,0.62,0.49,0.16,0.98,0.4274,0.2631,0.277,10.1
M,0.565,0.45,0.17,1.165,0.3648,0.2897,0.29,8.2
F,0.611,0.48,0.17,1.414,0.537,0.2765,0.379,9.0
F,0.63,0.53,0.19,1.3545,0.562,0.319,0.34,12.3
F,0.599,0.53,0.16,1.189,0.4128,0.2441,0.268,10.4
F,0.55,0.4,0.144,0.626,0.2382,0.1276,0.189,6.5
F,0.69,0.53,0.172,1.4319,0.605,0.2799,0.445,9.2
F,0.58,0.48,0.168,1.492,0.5599,0.2579,0.402,9.8
F,0.542,0.4,0.13,0.7664,0.285,0.1489,0.19,14.4
F,0.574,0.41,0.16,0.919,0.4761,0.1591,0.232,9.4
F,0.62,0.47,0.16,0.9452,0.437,0.2062,0.24,6.5
I,0.609,0.43,0.126,0.8002,0.41,0.1477,0.1971,3.7
F,0.566,0.47,0.16,0.9822,0.35,0.187,0.302,13.1
F,0.529,0.418,0.16,0.909,0.4419,0.225,0.268,9.5
F,0.491,0.4,0.143,0.6874,0.2815,0.1483,0.181,8.6
F,0.6,0.5,0.2,1.2832,0.51,0.3026,0.366,15.0
I,0.467,0.34,0.1,0.3741,0.155,0.062,0.1,6.3
F,0.63,0.5,0.18,1.5751,0.7462,0.3155,0.3746,7.5
F,0.469,0.39,0.137,0.7358,0.2802,0.1305,0.15,7.5
F,0.76,0.56,0.2,1.583,0.8469,0.2826,0.45,8.4
F,0.631,0.47,0.14,0.824,0.3435,0.1363,0.291,14.3
F,0.548,0.4,0.136,0.6985,0.3605,0.1652,0.17,7.7
M,0.43,0.36,0.11,0.3447,0.152,0.0611,0.127,5.7
F,0.6,0.52,0.15,1.144,0.55,0.2674,0.294,8.3
I,0.4,0.33,0.12,0.3113,0.191,0.084,0.078,6.0
M,0.677,0.52,0.178,1.2149,0.5186,0.287,0.52,14.2
F,0.633,0.54,0.191,1.427,0.7667,0.281,0.36,9.7
F,0.523,0.4,0.14,0.751,0.4542,0.1372,0.18,8.0
F,0.44,0.35,0.1,0.499,0.2,0.1046,0.14,6.8
F,0.551,0.4,0.138,0.7487,0.2413,0.1378,0.25,7.2
F,0.531,0.418,0.1,0.545,0.3033,0.1017,0.14,7.6
F,0.549,0.39,0.141,0.581,0.2378,0.135,0.117,6.5
F,0.617,0.54,0.184,1.265,0.6782,0.325,0.34,8.8
I,0.501,0.4,0.124,0.6897,0.3118,0.138,0.216,7.4
F,0.53,0.45,0.16,1.1547,0.48,0.2472,0.29,14.3
F,0.48,0.31,0.11,0.3281,0.1347,0.0473,0.08,3.1
F,0.19,0.159,0.05,0.034,0.014,0.0057,0.01,4.3
F,0.647,0.488,0.17,1.03,0.4923,0.262,0.28,10.5
F,0.638,0.45,0.186,1.125,0.4469,0.201,0.38,14.2
F,0.74,0.533,0.213,2.147,0.816,0.4525,0.49,10.0
I,0.41,0.35,0.099,0.399,0.1711,0.0756,0.12,6.1
F,0.677,0.51,0.16,1.2836,0.7207,0.304,0.311,7.3
F,0.6,0.522,0.16,1.31,0.64,0.2295,0.33,10.8
F,0.61,0.52,0.16,1.1794,0.5433,0.251,0.326,9.1
F,0.57,0.468,0.16,1.132,0.4473,0.2159,0.29,9.3
M,0.596,0.53,0.188,1.218,0.5571,0.2848,0.4,10.7
F,0.583,0.5,0.167,1.127,0.4925,0.322,0.411,7.4
F,0.644,0.481,0.16,1.1153,0.635,0.2894,0.3,9.1
F,0.463,0.365,0.127,0.6845,0.28,0.1201,0.176,7.5
M,0.39,0.28,0.11,0.2393,0.0833,0.0572,0.073,5.8
F,0.6,0.52,0.169,1.25,0.611,0.2124,0.322,8.3
F,0.52,0.4,0.148,0.657,0.3,0.1334,0.187,8.9
F,0.551,0.47,0.16,0.909,0.4659,0.2238,0.25,8.2
F,0.558,0.47,0.19,1.0517,0.36,0.2423,0.254,13.6
F,0.579,0.41,0.17,0.806,0.4675,0.1574,0.272,7.6
F,0.6,0.45,0.16,0.993,0.4761,0.1986,0.33,7.3
F,0.583,0.44,0.17,0.9093,0.322,0.1778,0.29,13.8
I,0.58,0.412,0.15,0.86,0.4213,0.1528,0.204,4.3
F,0.645,0.44,0.171,1.2792,0.5388,0.2704,0.315,11.0
F,0.603,0.47,0.163,1.0729,0.376,0.2308,0.301,15.4
F,0.6,0.42,0.143,0.7903,0.4025,0.2064,0.2,8.4
F,0.58,0.49,0.19,1.2122,0.4838,0.297,0.329,10.8
F,0.52,0.42,0.15,0.8527,0.4035,0.159,0.278,9.0
F,0.576,0.53,0.14,1.2586,0.4516,0.319,0.31,9.3
M,0.515,0.37,0.144,0.6595,0.2279,0.1051,0.194,13.0
F,0.523,0.449,0.158,1.045,0.4024,0.183,0.357,12.6
I,0.46,0.38,0.11,0.4136,0.1814,0.0962,0.15,7.3
F,0.64,0.52,0.16,0.9995,0.3736,0.2573,0.25,9.4
F,0.556,0.426,0.15,0.9625,0.47,0.249,0.258,9.4
F,0.575,0.44,0.1,0.768,0.298,0.1585,0.186,7.5
F,0.63,0.56,0.213,2.007,0.8824,0.418,0.63,9.3
F,0.572,0.49,0.186,1.412,0.7523,0.244,0.421,7.6
F,0.601,0.45,0.177,1.164,0.4652,0.201,0.379,18.8
F,0.505,0.362,0.137,0.7586,0.35,0.15,0.178,12.7
F,0.576,0.46,0.14,0.85,0.4041,0.1971,0.27,10.6
F,0.568,0.455,0.15,0.9608,0.4657,0.179,0.293,8.9
F,0.593,0.48,0.17,1.105,0.486,0.252,0.31,10.6
F,0.697,0.56,0.19,1.992,0.9217,0.272,0.394,9.6
I,0.52,0.384,0.1,0.542,0.3137,0.1115,0.15,8.2
M,0.65,0.452,0.2,1.3045,0.614,0.299,0.34,8.5
I,0.27,0.21,0.076,0.1192,0.0663,0.027,0.033,6.7
F,0.585,0.422,0.132,0.84,0.4742,0.2225,0.24,7.7
F,0.559,0.48,0.125,0.8922,0.3888,0.189,0.25,9.2
F,0.6,0.47,0.16,1.155,0.559,0.2732,0.31,8.6
F,0.71,0.562,0.163,1.4063,0.531,0.2927,0.47,13.2
F,0.552,0.416,0.168,1.0411,0.4485,0.2322,0.319,9.9
I,0.529,0.34,0.129,0.598,0.2642,0.1331,0.14,7.6
F,0.54,0.44,0.16,1.1593,0.4695,0.239,0.32,12.0
