Sex,Length,Diameter,Height,Whole_weight,Shucked_weight,Viscera_weight,Shell_weight,Rings
F,0.51,0.34,0.112,0.4686,0.1867,0.0704,0.122,8.1
F,0.638,0.4,0.16,1.091,0.3696,0.2979,0.42,16.8
I,0.294,0.205,0.04,0.0761,0.0212,0.012,0.01,4.0
F,0.76,0.42,0.2,1.6939,0.6504,0.421,0.45,9.8
F,0.638,0.58,0.19,0.921,0.4838,0.232,0.273,6.9
F,0.504,0.446,0.19,0.8041,0.4774,0.2678,0.266,8.3
F,0.503,0.47,0.17,1.02,0.3802,0.14,0.195,5.3
F,0.525,0.53,0.19,1.2581,0.4376,0.1839,0.362,8.6
F,0.753,0.59,0.16,0.9021,0.512,0.3078,0.422,9.0
F,0.59,0.486,0.18,0.92,0.55,0.1553,0.36,7.4
F,0.594,0.52,0.148,1.1475,0.638,0.3393,0.39,10.9
F,0.613,0.36,0.2,0.7855,0.3991,0.335,0.27,5.3
F,0.69,0.44,0.19,1.1987,0.4223,0.1733,0.207,9.4
I,0.52,0.4,0.17,0.9392,0.4375,0.2237,0.341,9.2
I,0.506,0.41,0.14,0.34,0.223,0.1,0.137,5.2
F,0.547,0.44,0.17,0.819,0.2251,0.2126,0.24,9.6
F,0.66,0.53,0.14,1.386,0.527,0.2965,0.31,9.7
F,0.391,0.304,0.131,0.455,0.2603,0.1257,0.14,7.8
F,0.718,0.368,0.16,1.02,0.3891,0.226,0.21,7.5
F,0.736,0.54,0.12,1.163,0.379,0.2155,0.42,13.4
F,0.625,0.39,0.16,0.875,0.488,0.317,0.3304,8.3
I,0.51,0.3,0.14,0.4169,0.1675,0.1201,0.117,6.1
F,0.7,0.344,0.148,1.1307,0.4563,0.2209,0.313,8.8
F,0.635,0.54,0.19,0.9822,0.3706,0.2299,0.261,7.7
F,0.5,0.51,0.211,1.288,0.3333,0.1732,0.254,7.3
F,0.597,0.41,0.165,1.0197,0.5596,0.1262,0.1964,9.9
F,0.585,0.4,0.18,1.0611,0.3477,0.1998,0.191,7.3
I,0.44,0.328,0.11,0.36,0.242,0.1,0.12,4.8
I,0.621,0.5,0.2,1.1,0.3931,0.132,0.316,6.4
F,0.627,0.4,0.152,0.7614,0.3049,0.153,0.23,8.9
F,0.69,0.383,0.12,0.8,0.5224,0.2525,0.23,9.4
F,0.61,0.41,0.16,0.84,0.397,0.2348,0.28,12.3
I,0.3,0.268,0.1,0.26,0.2082,0.079,0.1,5.3
F,0.7,0.51,0.153,1.27,0.39,0.2446,0.404,9.5
F,0.731,0.583,0.187,1.4278,0.808,0.369,0.307,7.8
F,0.41,0.4,0.146,0.6082,0.197,0.1665,0.17,10.4
F,0.76,0.37,0.12,1.12,0.4592,0.2276,0.407,8.7
F,0.741,0.39,0.181,1.0241,0.5963,0.2069,0.331,6.1
F,0.53,0.5,0.12,0.671,0.3463,0.1055,0.143,8.1
F,0.633,0.41,0.16,0.905,0.5595,0.1576,0.27,11.4
F,0.593,0.56,0.12,1.2646,0.5387,0.2533,0.3862,11.0
M,0.509,0.55,0.14,1.7388,0.7863,0.385,0.419,13.2
F,0.528,0.428,0.14,0.9556,0.338,0.2351,0.326,14.5
F,0.731,0.42,0.19,1.2257,0.524,0.2993,0.342,10.2
F,0.5,0.369,0.14,1.059,0.4575,0.2671,0.34,10.3
F,0.6,0.54,0.187,1.6768,0.65,0.283,0.5,7.6
F,0.451,0.4,0.116,0.7262,0.4397,0.1668,0.208,4.5
F,0.58,0.49,0.132,0.7362,0.356,0.1636,0.22,12.7
F,0.696,0.45,0.19,0.766,0.3822,0.156,0.341,10.6
F,0.577,0.38,0.2,1.3359,0.663,0.332,0.29,12.2
M,0.49,0.54,0.108,0.7567,0.2405,0.1143,0.227,11.9
F,0.62,0.51,0.14,1.0388,0.35,0.2,0.265,8.2
F,0.561,0.408,0.12,0.871,0.4182,0.2243,0.34,12.8
F,0.496,0.57,0.173,1.066,0.4725,0.3189,0.38,8.5
M,0.45,0.37,0.12,0.469,0.1999,0.098,0.1,5.7
F,0.513,0.51,0.142,1.477,0.6485,0.3387,0.337,5.1
F,0.423,0.43,0.121,0.588,0.2422,0.1386,0.212,9.5
F,0.6,0.526,0.147,0.983,0.3976,0.2934,0.37,9.9
F,0.552,0.48,0.18,0.79,0.3393,0.174,0.166,7.8
F,0.91,0.46,0.268,2.1096,0.6613,0.5221,0.49,12.6
F,0.61,0.5,0.14,1.3835,0.6587,0.3511,0.52,12.1
F,0.536,0.46,0.153,0.68,0.19,0.1299,0.12,5.6
F,0.57,0.392,0.14,1.237,0.34,0.23,0.38,15.4
F,0.5,0.491,0.166,1.428,0.7962,0.2804,0.49,12.4
F,0.709,0.507,0.197,1.0602,0.7097,0.251,0.329,10.7
I,0.15,0.16,0.06,0.028,0.0171,0.006,0.01,3.9
F,0.7,0.46,0.18,0.8303,0.3283,0.1331,0.18,7.9
M,0.47,0.56,0.16,0.8427,0.39,0.2664,0.331,10.4
F,0.55,0.396,0.14,1.091,0.4007,0.188,0.233,14.8
F,0.495,0.4,0.18,1.411,0.6358,0.22,0.33,9.3
F,0.85,0.47,0.2,1.45,0.4444,0.327,0.48,11.0
F,0.626,0.58,0.15,1.3781,0.685,0.253,0.31,9.7
F,0.74,0.59,0.163,1.4638,0.55,0.402,0.46,9.1
F,0.396,0.353,0.189,1.068,0.5713,0.2099,0.237,11.7
F,0.647,0.53,0.14,0.799,0.437,0.231,0.29,9.9
I,0.363,0.39,0.09,0.4,0.1871,0.095,0.151,8.0
F,0.76,0.6,0.212,1.9843,0.53,0.3492,0.56,18.0
F,0.533,0.59,0.13,1.183,0.5442,0.2417,0.27,11.0
F,0.469,0.39,0.135,0.6524,0.327,0.1646,0.21,8.6
M,0.41,0.468,0.13,0.721,0.31,0.1179,0.24,6.7
F,0.616,0.48,0.12,1.053,0.5089,0.148,0.297,10.4
F,0.645,0.57,0.12,1.1072,0.695,0.196,0.37,9.0
F,0.5,0.51,0.147,1.3588,0.615,0.302,0.379,8.5
F,0.62,0.5,0.18,1.009,0.4107,0.1393,0.18,5.4
F,0.62,0.5,0.13,1.19,0.5592,0.2477,0.343,6.8
F,0.693,0.46,0.22,1.5967,0.54,0.2205,0.6,8.3
F,0.636,0.527,0.182,1.118,0.451,0.2812,0.312,12.8
F,0.6,0.61,0.169,1.0466,0.4911,0.3244,0.361,10.9
F,0.59,0.54,0.16,0.8157,0.4981,0.1705,0.21,11.1
F,0.517,0.38,0.15,1.07,0.4255,0.2852,0.336,8.5
F,0.433,0.3,0.152,0.736,0.2361,0.1243,0.164,6.5
F,0.74,0.4,0.156,1.346,0.614,0.3418,0.406,9.3
F,0.56,0.39,0.1,0.367,0.2343,0.106,0.15,4.5
F,0.567,0.53,0.198,1.1035,0.3995,0.2151,0.31,14.0
F,0.562,0.424,0.2,1.0784,0.4175,0.258,0.265,11.5
F,0.6,0.466,0.18,0.88,0.39,0.2325,0.31,14.6
F,0.6,0.533,0.14,1.1445,0.4035,0.2254,0.21,12.0
F,0.416,0.49,0.17,0.843,0.467,0.2418,0.319,10.2
I,0.228,0.179,0.05,0.0907,0.0262,0.012,0.034,5.1
F,0.504,0.37,0.11,0.4041,0.3031,0.1331,0.106,7.5
F,0.675,0.46,0.13,1.335,0.47,0.2261,0.249,9.4
F,0.439,0.41,0.183,1.0074,0.3432,0.192,0.312,14.0
M,0.49,0.47,0.13,0.8402,0.5397,0.215,0.243,6.2
F,0.498,0.5,0.14,0.8926,0.305,0.1223,0.334,7.8
F,0.77,0.69,0.2,2.37,1.0441,0.449,0.437,10.8
F,0.475,0.52,0.149,1.63,0.673,0.2375,0.36,11.3
F,0.461,0.514,0.12,0.8082,0.36,0.2564,0.27,11.9
F,0.66,0.37,0.12,0.936,0.229,0.1817,0.336,14.4
F,0.53,0.48,0.22,1.384,0.5488,0.2507,0.38,10.5
I,0.68,0.37,0.15,1.383,0.4704,0.287,0.294,7.7
F,0.5,0.415,0.14,1.076,0.4198,0.311,0.245,9.5
F,0.46,0.51,0.214,1.195,0.3238,0.2537,0.26,12.7
F,0.38,0.44,0.13,0.36,0.1955,0.073,0.126,11.4
F,0.77,0.43,0.16,1.6381,0.579,0.3245,0.48,9.1
F,0.736,0.47,0.192,1.1827,0.4088,0.324,0.37,10.0
F,0.73,0.56,0.18,1.1883,0.5269,0.245,0.44,12.7
F,0.6,0.39,0.189,0.998,0.3695,0.2137,0.334,11.6
F,0.678,0.5,0.12,1.2658,0.4014,0.276,0.301,7.0
F,0.5,0.51,0.18,1.1384,0.38,0.153,0.353,12.9
F,0.516,0.49,0.158,0.758,0.3504,0.292,0.294,7.7
F,0.689,0.37,0.12,1.0422,0.31,0.1427,0.207,8.0
F,0.51,0.524,0.2,1.59,0.45,0.427,0.396,8.8
F,0.456,0.52,0.12,1.315,0.5551,0.2191,0.264,15.5
F,0.491,0.47,0.12,0.8628,0.349,0.2084,0.175,8.3
F,0.462,0.357,0.17,0.9954,0.4637,0.2732,0.234,7.7
F,0.525,0.52,0.11,1.67,0.53,0.253,0.258,8.0
F,0.599,0.349,0.14,0.95,0.3719,0.252,0.295,12.7
F,0.581,0.55,0.16,1.2876,0.4992,0.2107,0.313,10.0
F,0.748,0.42,0.15,1.2772,0.4366,0.3105,0.26,10.0
M,0.8,0.66,0.2,1.719,0.8932,0.367,0.376,9.0
F,0.6,0.45,0.13,0.9888,0.412,0.2318,0.26,11.5
M,0.5,0.4,0.122,0.972,0.4758,0.169,0.276,8.5
F,0.616,0.4,0.14,1.13,0.5623,0.2434,0.31,10.0
F,0.653,0.44,0.16,0.981,0.6265,0.2788,0.34,11.9
F,0.5,0.55,0.12,1.07,0.621,0.2942,0.365,7.7
F,0.643,0.56,0.17,0.82,0.4318,0.2791,0.251,10.2
M,0.549,0.43,0.2,1.317,0.3293,0.2826,0.27,7.0
F,0.621,0.48,0.16,1.5947,0.479,0.2779,0.354,7.5
F,0.62,0.57,0.19,1.311,0.627,0.276,0.3,11.3
F,0.561,0.58,0.17,1.267,0.3907,0.2764,0.258,10.9
F,0.618,0.4,0.159,0.596,0.2289,0.1338,0.211,5.7
F,0.75,0.51,0.168,1.5029,0.65,0.2611,0.46,8.1
F,0.513,0.47,0.158,1.621,0.5319,0.2644,0.391,9.6
F,0.598,0.4,0.123,0.8606,0.32,0.13,0.213,15.0
F,0.571,0.35,0.17,0.891,0.5086,0.1794,0.197,10.0
F,0.688,0.49,0.17,1.0212,0.45,0.1846,0.218,5.9
I,0.661,0.41,0.114,0.7412,0.45,0.1541,0.2009,3.2
F,0.553,0.5,0.15,1.1138,0.29,0.172,0.312,14.6
F,0.445,0.362,0.18,0.766,0.4081,0.239,0.227,8.8
F,0.455,0.4,0.156,0.7084,0.2785,0.1599,0.176,9.4
F,0.6,0.5,0.22,1.3427,0.47,0.3179,0.381,16.5
I,0.485,0.35,0.107,0.3944,0.166,0.064,0.1,6.8
F,0.58,0.43,0.17,1.381,0.8328,0.3499,0.3897,6.7
F,0.414,0.4,0.141,0.8248,0.2737,0.1125,0.15,8.1
F,0.83,0.57,0.2,1.421,0.8055,0.2678,0.39,9.1
F,0.714,0.47,0.12,0.853,0.3871,0.1254,0.284,14.7
F,0.552,0.4,0.138,0.637,0.3544,0.1872,0.15,7.3
M,0.38,0.38,0.12,0.3239,0.151,0.059,0.143,5.3
F,0.56,0.56,0.13,1.159,0.53,0.2852,0.291,7.3
I,0.33,0.31,0.13,0.3034,0.2126,0.088,0.074,6.0
M,0.754,0.57,0.182,1.0821,0.5291,0.261,0.56,14.6
F,0.554,0.54,0.215,1.2762,0.824,0.258,0.36,9.3
F,0.535,0.3,0.12,0.7323,0.4941,0.1278,0.17,7.9
F,0.41,0.3,0.1,0.536,0.1902,0.1018,0.15,6.5
F,0.56,0.4,0.142,0.8315,0.2364,0.1262,0.27,7.5
F,0.554,0.451,0.1,0.47,0.3329,0.0855,0.15,8.4
F,0.6,0.41,0.149,0.562,0.2278,0.1493,0.1,5.8
F,0.559,0.58,0.198,1.1,0.7346,0.366,0.35,8.5
I,0.419,0.4,0.108,0.579,0.3497,0.1312,0.232,6.6
F,0.47,0.45,0.16,1.2089,0.5,0.2349,0.25,14.9
F,0.53,0.27,0.11,0.338,0.144,0.0396,0.07,3.3
F,0.21,0.151,0.05,0.03,0.015,0.006,0.01,4.9
F,0.666,0.479,0.19,0.94,0.5399,0.286,0.24,9.8
F,0.656,0.39,0.204,0.9474,0.4325,0.178,0.41,15.9
F,0.78,0.486,0.225,2.349,0.695,0.4029,0.48,8.6
I,0.37,0.36,0.105,0.45,0.1659,0.0819,0.12,6.3
F,0.755,0.55,0.16,1.1321,0.757,0.314,0.26,6.2
F,0.6,0.593,0.18,1.19,0.63,0.195,0.36,12.0
F,0.588,0.58,0.16,1.3008,0.5819,0.26,0.312,9.1
F,0.58,0.487,0.17,1.265,0.4276,0.2031,0.3,9.8
M,0.507,0.52,0.207,1.188,0.579,0.2733,0.4,11.7
F,0.521,0.52,0.155,0.96,0.4431,0.3467,0.435,6.6
F,0.688,0.52,0.17,0.9456,0.68,0.3149,0.338,7.7
F,0.4,0.32,0.114,0.6994,0.29,0.1164,0.178,8.3
M,0.4,0.272,0.1,0.2314,0.0754,0.0642,0.071,5.4
F,0.55,0.57,0.161,1.05,0.572,0.2064,0.362,7.3
F,0.5,0.4,0.167,0.673,0.3,0.1437,0.195,8.9
F,0.514,0.48,0.18,0.762,0.4634,0.2227,0.23,8.4
F,0.534,0.48,0.2,1.1374,0.33,0.2691,0.224,11.5
F,0.616,0.37,0.18,0.757,0.5274,0.1752,0.299,7.1
F,0.5,0.43,0.16,0.8421,0.5056,0.1718,0.32,6.1
F,0.594,0.42,0.2,0.933,0.362,0.1992,0.3,13.4
I,0.57,0.347,0.15,0.833,0.4119,0.1669,0.202,4.8
F,0.676,0.37,0.165,1.4453,0.5348,0.2927,0.285,12.4
F,0.676,0.51,0.146,1.087,0.417,0.2088,0.31,16.0
F,0.64,0.39,0.154,0.7345,0.4055,0.2242,0.17,7.5
F,0.52,0.49,0.2,1.2853,0.5126,0.327,0.32,12.0
F,0.44,0.4,0.14,0.7914,0.3719,0.148,0.281,9.1
F,0.533,0.6,0.11,1.3999,0.4443,0.3586,0.3,8.3
M,0.529,0.34,0.158,0.6341,0.2001,0.0895,0.208,14.5
F,0.446,0.439,0.132,1.061,0.3647,0.163,0.39,13.5
I,0.46,0.42,0.12,0.3524,0.1512,0.0973,0.16,7.8
F,0.66,0.57,0.19,0.977,0.3167,0.2631,0.212,9.9
F,0.527,0.384,0.15,1.0525,0.531,0.26,0.233,8.5
F,0.619,0.478,0.1,0.835,0.274,0.1331,0.188,6.8
F,0.55,0.553,0.226,1.831,0.9243,0.471,0.71,9.8
F,0.492,0.49,0.203,1.289,0.8239,0.208,0.461,6.9
F,0.641,0.4,0.179,1.2681,0.4722,0.1779,0.416,18.4
F,0.504,0.312,0.154,0.8488,0.31,0.126,0.167,13.7
F,0.607,0.49,0.12,0.73,0.4306,0.201,0.26,11.4
F,0.556,0.454,0.15,0.9463,0.4794,0.201,0.291,8.8
F,0.546,0.47,0.18,1.049,0.5182,0.264,0.27,11.5
F,0.76,0.6,0.21,2.1982,0.9924,0.2967,0.333,10.5
I,0.56,0.413,0.09,0.468,0.3546,0.0934,0.17,8.6
M,0.69,0.402,0.22,1.1845,0.627,0.303,0.31,7.8
I,0.25,0.22,0.077,0.1278,0.0631,0.026,0.03,6.2
F,0.601,0.372,0.128,0.71,0.4947,0.2224,0.21,7.3
F,0.535,0.52,0.11,0.8902,0.3337,0.163,0.28,8.1
F,0.5,0.5,0.18,1.1347,0.621,0.2878,0.32,8.0
F,0.792,0.633,0.145,1.3341,0.466,0.293,0.49,12.0
F,0.487,0.357,0.158,1.0074,0.4245,0.2497,0.356,9.8
I,0.594,0.29,0.121,0.603,0.2877,0.1325,0.13,8.4
F,0.54,0.41,0.18,1.033,0.4829,0.212,0.33,10.4
