Sex,Length,Diameter,Height,Whole_weight,Shucked_weight,Viscera_weight,Shell_weight,Rings
F,0.575,0.46,0.16,0.991,0.4199,0.2566,0.34,14.0
I,0.277,0.174,0.05,0.0634,0.0237,0.014,0.01,4.0
F,0.69,0.54,0.2,1.7808,0.8318,0.386,0.5,10.0
F,0.617,0.48,0.16,1.005,0.5752,0.242,0.275,9.1
F,0.577,0.448,0.15,1.0534,0.4566,0.2567,0.266,7.0
F,0.548,0.44,0.15,0.87,0.4203,0.178,0.214,7.2
F,0.628,0.49,0.16,1.0986,0.4691,0.2422,0.327,7.0
F,0.632,0.48,0.18,1.1183,0.544,0.257,0.354,9.0
F,0.57,0.454,0.15,0.89,0.46,0.1753,0.298,8.0
F,0.628,0.49,0.173,1.1582,0.527,0.2982,0.34,8.9
F,0.625,0.46,0.16,0.9723,0.3921,0.263,0.23,7.0
F,0.55,0.45,0.15,0.9791,0.4607,0.2027,0.203,9.1
I,0.63,0.48,0.15,1.1019,0.5431,0.2494,0.293,9.0
I,0.486,0.37,0.11,0.432,0.181,0.0902,0.151,6.0
F,0.546,0.44,0.16,0.784,0.2882,0.173,0.25,9.9
F,0.617,0.49,0.16,1.235,0.588,0.2458,0.34,9.0
F,0.509,0.396,0.135,0.594,0.2891,0.1251,0.14,7.0
F,0.611,0.462,0.15,0.942,0.4221,0.197,0.23,10.1
F,0.605,0.49,0.15,1.143,0.4577,0.2717,0.35,10.9
F,0.609,0.49,0.15,1.093,0.4192,0.255,0.3702,10.0
I,0.46,0.38,0.11,0.4935,0.2023,0.098,0.146,7.0
F,0.6,0.455,0.176,1.0824,0.4307,0.2638,0.313,9.8
F,0.58,0.45,0.17,1.0783,0.4588,0.2563,0.332,9.9
F,0.6,0.46,0.18,1.0396,0.4243,0.216,0.312,8.9
F,0.576,0.44,0.135,0.8688,0.458,0.1419,0.2231,7.9
F,0.552,0.43,0.15,0.8559,0.4086,0.1756,0.1978,8.0
I,0.46,0.349,0.11,0.405,0.208,0.107,0.12,6.0
I,0.553,0.43,0.16,0.9,0.3784,0.166,0.275,8.0
F,0.516,0.4,0.135,0.7888,0.3836,0.162,0.203,8.0
F,0.57,0.457,0.15,0.9,0.4283,0.2028,0.24,8.1
F,0.633,0.48,0.16,1.1,0.461,0.2265,0.31,14.2
I,0.4,0.338,0.1,0.338,0.1758,0.0823,0.1,6.9
F,0.6,0.47,0.175,1.15,0.471,0.2967,0.357,11.1
F,0.622,0.516,0.174,1.4646,0.6734,0.301,0.389,10.0
F,0.512,0.4,0.137,0.6985,0.263,0.1438,0.23,13.0
F,0.63,0.49,0.15,1.06,0.4528,0.2533,0.348,9.0
F,0.631,0.49,0.178,1.1537,0.5271,0.2571,0.33,7.0
F,0.52,0.4,0.11,0.634,0.2838,0.1364,0.175,8.0
F,0.607,0.45,0.16,0.9698,0.4706,0.1929,0.3,12.9
F,0.631,0.49,0.16,1.0872,0.4604,0.2439,0.3128,8.9
M,0.656,0.52,0.18,1.4925,0.6626,0.313,0.355,11.0
F,0.581,0.451,0.15,0.9551,0.397,0.2349,0.293,14.0
F,0.632,0.49,0.16,1.3192,0.586,0.2556,0.352,11.1
F,0.6,0.455,0.16,1.14,0.5106,0.2752,0.35,11.1
F,0.67,0.51,0.175,1.4538,0.68,0.253,0.4,8.0
F,0.473,0.35,0.133,0.7959,0.4644,0.1513,0.17,4.0
F,0.57,0.46,0.145,0.8557,0.348,0.1943,0.26,13.1
F,0.583,0.44,0.16,0.978,0.4616,0.165,0.293,9.1
F,0.635,0.48,0.18,1.3425,0.606,0.311,0.33,10.0
M,0.53,0.45,0.135,0.7672,0.2908,0.1456,0.265,13.0
F,0.55,0.44,0.15,0.898,0.391,0.21,0.244,8.0
F,0.573,0.455,0.16,1.017,0.4131,0.2235,0.36,15.8
F,0.567,0.46,0.172,1.131,0.4151,0.2549,0.31,10.0
M,0.46,0.35,0.11,0.404,0.1764,0.099,0.13,6.0
F,0.619,0.49,0.178,1.284,0.6081,0.2893,0.331,6.0
F,0.501,0.38,0.135,0.615,0.2943,0.1447,0.175,8.0
F,0.6,0.452,0.155,0.994,0.3811,0.256,0.31,12.0
F,0.576,0.447,0.15,0.88,0.4279,0.165,0.199,7.9
F,0.76,0.559,0.219,1.756,0.7012,0.4292,0.52,12.1
F,0.65,0.54,0.18,1.716,0.6833,0.3728,0.48,11.0
F,0.52,0.38,0.138,0.55,0.25,0.122,0.15,6.0
F,0.534,0.454,0.15,1.129,0.38,0.215,0.31,13.0
F,0.66,0.524,0.176,1.397,0.6433,0.2935,0.403,12.0
F,0.659,0.515,0.172,1.3737,0.5789,0.301,0.393,11.0
I,0.18,0.164,0.05,0.028,0.0186,0.008,0.01,5.0
F,0.57,0.44,0.15,0.8586,0.4249,0.1718,0.23,8.0
M,0.57,0.46,0.15,1.0308,0.4699,0.2261,0.282,9.1
F,0.57,0.45,0.15,1.02,0.4257,0.215,0.276,14.2
F,0.627,0.5,0.16,1.154,0.5082,0.265,0.34,7.9
F,0.7,0.55,0.2,1.399,0.5386,0.2896,0.49,11.0
F,0.621,0.49,0.15,1.2426,0.602,0.275,0.302,11.9
F,0.71,0.55,0.174,1.8398,0.69,0.399,0.57,12.0
F,0.502,0.392,0.174,1.108,0.4484,0.2531,0.272,13.3
F,0.572,0.47,0.16,0.994,0.4763,0.187,0.24,9.0
I,0.422,0.33,0.11,0.38,0.1654,0.081,0.125,7.0
F,0.64,0.5,0.175,1.6095,0.576,0.2926,0.48,20.1
F,0.634,0.49,0.16,1.0905,0.5175,0.25,0.355,10.9
F,0.552,0.44,0.134,0.8262,0.3956,0.1429,0.23,8.9
M,0.53,0.421,0.15,0.767,0.38,0.1403,0.23,6.9
F,0.628,0.49,0.15,1.033,0.4215,0.195,0.334,11.9
F,0.622,0.49,0.16,1.1551,0.576,0.257,0.31,10.7
F,0.6,0.46,0.175,1.1622,0.514,0.2877,0.358,10.1
F,0.546,0.44,0.15,0.868,0.3847,0.1443,0.23,7.1
F,0.625,0.5,0.15,1.12,0.4805,0.2485,0.29,8.0
F,0.696,0.55,0.18,1.7044,0.69,0.2915,0.5,10.8
F,0.667,0.506,0.176,1.271,0.485,0.2873,0.396,11.9
F,0.63,0.5,0.176,1.2987,0.5411,0.2908,0.355,11.9
F,0.57,0.43,0.15,0.8731,0.4586,0.1744,0.23,8.9
F,0.627,0.5,0.15,1.12,0.4594,0.2538,0.359,10.1
F,0.517,0.4,0.134,0.6877,0.2864,0.1425,0.193,7.1
F,0.63,0.48,0.176,1.249,0.587,0.2936,0.389,9.9
F,0.47,0.35,0.11,0.472,0.2014,0.1011,0.12,6.0
F,0.604,0.45,0.164,1.1483,0.4376,0.2499,0.31,12.2
F,0.63,0.494,0.16,1.2845,0.5185,0.298,0.337,15.3
F,0.6,0.464,0.15,1.05,0.45,0.2193,0.29,12.3
F,0.6,0.459,0.15,0.969,0.4656,0.1917,0.23,9.9
F,0.545,0.45,0.15,1.0854,0.516,0.2557,0.267,10.3
I,0.28,0.177,0.05,0.0956,0.0243,0.014,0.035,5.0
F,0.453,0.35,0.11,0.4891,0.2846,0.1107,0.126,7.0
F,0.626,0.46,0.15,1.125,0.43,0.2093,0.293,10.0
F,0.575,0.45,0.176,0.9645,0.366,0.195,0.274,12.9
M,0.58,0.451,0.15,0.9686,0.469,0.217,0.271,8.0
F,0.59,0.46,0.15,0.8942,0.362,0.1401,0.296,9.9
F,0.71,0.59,0.2,2.128,1.0751,0.428,0.512,11.0
F,0.622,0.48,0.174,1.31,0.58,0.2572,0.392,11.1
F,0.581,0.452,0.15,0.9311,0.43,0.2024,0.274,10.0
F,0.57,0.44,0.15,0.784,0.2863,0.1808,0.275,18.0
F,0.64,0.49,0.18,1.143,0.4583,0.2567,0.31,9.0
I,0.63,0.49,0.15,1.12,0.5066,0.276,0.34,9.1
F,0.6,0.477,0.15,1.006,0.3907,0.255,0.269,9.8
F,0.57,0.46,0.184,1.124,0.4255,0.2155,0.31,14.1
F,0.44,0.35,0.11,0.38,0.1796,0.075,0.125,12.0
F,0.7,0.54,0.175,1.4646,0.633,0.2918,0.49,11.0
F,0.628,0.49,0.171,1.1713,0.5191,0.313,0.32,10.1
F,0.64,0.49,0.16,1.0828,0.4967,0.243,0.36,10.9
F,0.6,0.46,0.175,1.015,0.424,0.2487,0.357,11.9
F,0.634,0.49,0.15,1.13,0.421,0.282,0.3,6.9
F,0.6,0.46,0.16,0.9893,0.481,0.177,0.293,10.9
F,0.574,0.46,0.152,0.934,0.4183,0.238,0.253,7.1
F,0.576,0.45,0.137,0.8998,0.341,0.1572,0.272,8.0
F,0.69,0.568,0.2,1.57,0.57,0.348,0.435,9.9
F,0.57,0.454,0.15,1.126,0.4633,0.2179,0.271,12.9
F,0.577,0.46,0.15,0.8885,0.4617,0.1954,0.204,7.9
F,0.603,0.473,0.15,1.0581,0.4627,0.2608,0.275,8.9
F,0.625,0.47,0.15,1.4,0.64,0.311,0.336,9.0
F,0.582,0.457,0.15,1.08,0.41,0.272,0.274,10.9
F,0.606,0.49,0.16,1.1162,0.4142,0.2611,0.354,13.1
F,0.625,0.49,0.19,1.2834,0.5304,0.2914,0.34,8.0
M,0.68,0.53,0.2,1.73,0.7209,0.376,0.43,11.0
F,0.6,0.47,0.15,1.0781,0.477,0.1976,0.23,10.0
M,0.57,0.43,0.134,0.943,0.4256,0.2,0.233,9.1
F,0.669,0.5,0.15,1.229,0.545,0.2899,0.31,10.1
F,0.623,0.5,0.18,1.256,0.5228,0.294,0.348,10.0
F,0.6,0.47,0.16,1.21,0.613,0.2423,0.299,8.0
F,0.607,0.45,0.15,1.1,0.428,0.2557,0.293,10.0
M,0.584,0.46,0.16,1.054,0.3891,0.2957,0.31,9.0
F,0.604,0.48,0.18,1.2741,0.568,0.2749,0.399,10.0
F,0.64,0.51,0.18,1.3822,0.52,0.345,0.36,13.0
F,0.629,0.49,0.15,1.136,0.432,0.2243,0.272,10.0
F,0.506,0.4,0.136,0.65,0.2436,0.1212,0.179,7.0
F,0.66,0.54,0.175,1.3976,0.583,0.2944,0.443,9.9
F,0.626,0.49,0.177,1.405,0.586,0.2507,0.409,10.0
F,0.51,0.4,0.134,0.7166,0.265,0.1635,0.175,14.2
F,0.569,0.46,0.15,0.94,0.4559,0.1457,0.253,9.1
F,0.576,0.46,0.15,0.8914,0.432,0.2219,0.256,6.9
I,0.571,0.44,0.135,0.826,0.39,0.1436,0.1931,4.1
F,0.582,0.45,0.16,0.8922,0.38,0.194,0.289,12.0
F,0.576,0.451,0.15,1.001,0.4622,0.214,0.291,10.1
F,0.512,0.4,0.135,0.68,0.2822,0.1414,0.185,7.9
F,0.6,0.5,0.18,1.2493,0.54,0.293,0.351,14.0
I,0.462,0.33,0.096,0.3562,0.146,0.062,0.1,6.0
F,0.66,0.56,0.18,1.7074,0.6875,0.2937,0.3606,7.9
F,0.502,0.38,0.136,0.681,0.2876,0.1411,0.16,7.0
F,0.72,0.55,0.2,1.717,0.8553,0.2902,0.49,8.1
F,0.567,0.46,0.15,0.811,0.3193,0.1436,0.296,14.0
F,0.533,0.4,0.136,0.7451,0.3686,0.147,0.18,8.1
M,0.46,0.36,0.11,0.3587,0.151,0.0635,0.118,6.0
F,0.63,0.48,0.16,1.137,0.57,0.2566,0.296,9.1
I,0.44,0.35,0.11,0.3205,0.1765,0.082,0.082,5.9
M,0.629,0.49,0.175,1.2861,0.5178,0.3,0.49,14.3
F,0.687,0.55,0.172,1.5222,0.7357,0.301,0.36,10.1
F,0.512,0.4,0.15,0.7576,0.4215,0.1467,0.19,8.0
F,0.45,0.38,0.11,0.477,0.2077,0.1051,0.13,6.9
F,0.55,0.4,0.134,0.702,0.244,0.1466,0.23,7.0
F,0.518,0.396,0.1,0.59,0.2837,0.1125,0.14,6.9
F,0.514,0.37,0.135,0.58,0.2427,0.1236,0.13,7.0
F,0.667,0.51,0.176,1.369,0.6517,0.298,0.33,9.0
I,0.549,0.4,0.133,0.7705,0.2895,0.1437,0.207,7.9
F,0.56,0.46,0.16,1.1245,0.47,0.254,0.3,14.2
F,0.44,0.33,0.11,0.3229,0.1268,0.0531,0.08,3.0
F,0.18,0.167,0.05,0.036,0.013,0.0054,0.01,4.0
F,0.637,0.495,0.16,1.08,0.4625,0.242,0.31,11.0
F,0.623,0.48,0.177,1.2499,0.4576,0.216,0.36,12.8
F,0.72,0.572,0.207,1.995,0.907,0.4856,0.5,11.1
I,0.43,0.34,0.095,0.372,0.1759,0.071,0.12,6.0
F,0.634,0.49,0.16,1.3924,0.7033,0.299,0.343,7.9
F,0.6,0.472,0.15,1.37,0.65,0.2538,0.31,10.1
F,0.632,0.49,0.15,1.0918,0.5103,0.247,0.329,9.2
F,0.57,0.445,0.15,1.042,0.4596,0.2242,0.29,9.0
M,0.658,0.56,0.175,1.235,0.5483,0.2943,0.4,10.2
F,0.629,0.5,0.177,1.252,0.5252,0.3041,0.406,8.0
F,0.618,0.456,0.15,1.2308,0.608,0.2781,0.275,10.0
F,0.508,0.395,0.134,0.6696,0.28,0.1215,0.177,7.0
M,0.39,0.286,0.11,0.2491,0.0876,0.0536,0.075,6.1
F,0.63,0.49,0.174,1.38,0.637,0.2166,0.296,8.9
F,0.53,0.4,0.134,0.651,0.3,0.1248,0.181,9.1
F,0.574,0.46,0.15,1.002,0.4644,0.2276,0.26,8.0
F,0.583,0.46,0.18,0.9981,0.38,0.2248,0.276,14.9
F,0.551,0.44,0.16,0.841,0.4235,0.1467,0.254,8.1
F,0.6,0.46,0.16,1.0728,0.4616,0.2191,0.34,8.0
F,0.575,0.46,0.16,0.9115,0.294,0.1641,0.28,13.9
I,0.57,0.46,0.15,0.889,0.4337,0.1427,0.207,4.0
F,0.626,0.49,0.172,1.1639,0.5498,0.258,0.331,10.2
F,0.551,0.43,0.175,1.0518,0.348,0.2455,0.295,15.1
F,0.57,0.44,0.133,0.8304,0.3965,0.1958,0.22,8.9
F,0.61,0.49,0.18,1.1645,0.4548,0.272,0.339,9.9
F,0.57,0.44,0.15,0.8967,0.4183,0.167,0.279,9.0
F,0.594,0.49,0.15,1.1667,0.4502,0.2906,0.31,10.0
M,0.503,0.39,0.137,0.6799,0.2499,0.1174,0.186,11.9
F,0.561,0.459,0.174,1.05,0.428,0.198,0.338,12.1
I,0.45,0.35,0.11,0.4571,0.2023,0.0957,0.14,7.0
F,0.63,0.49,0.15,1.0039,0.4024,0.2547,0.27,8.8
F,0.58,0.451,0.15,0.9148,0.424,0.24,0.271,9.9
F,0.547,0.409,0.11,0.736,0.317,0.1783,0.187,8.0
F,0.67,0.561,0.207,2.191,0.857,0.391,0.58,9.0
F,0.625,0.49,0.176,1.477,0.7035,0.27,0.392,8.2
F,0.575,0.49,0.172,1.0972,0.4631,0.2199,0.351,19.0
F,0.499,0.397,0.124,0.684,0.39,0.165,0.184,11.9
F,0.563,0.44,0.15,0.93,0.3856,0.1929,0.27,10.0
F,0.58,0.457,0.15,0.9652,0.4568,0.165,0.301,9.0
F,0.624,0.49,0.16,1.164,0.4654,0.245,0.33,10.0
F,0.655,0.54,0.18,1.8401,0.8954,0.2545,0.435,9.1
I,0.49,0.368,0.11,0.581,0.2805,0.1242,0.14,8.1
M,0.62,0.489,0.19,1.378,0.609,0.298,0.36,9.0
I,0.28,0.21,0.075,0.1113,0.0684,0.027,0.035,7.1
F,0.571,0.458,0.135,0.93,0.4631,0.2237,0.26,8.1
F,0.569,0.46,0.134,0.875,0.4227,0.209,0.23,9.9
F,0.6,0.46,0.15,1.1688,0.518,0.264,0.31,9.2
F,0.667,0.515,0.175,1.4243,0.579,0.2959,0.45,14.0
F,0.599,0.451,0.173,1.0601,0.479,0.2178,0.293,9.9
I,0.482,0.37,0.135,0.604,0.2505,0.1341,0.14,7.1
F,0.55,0.46,0.15,1.248,0.4566,0.254,0.31,13.3
