Sex,Length,Diameter,Height,Whole_weight,Shucked_weight,Viscera_weight,Shell_weight,Rings
F,0.625,0.49,0.16,1.12,0.5165,0.2555,0.355,10.0
F,0.67,0.525,0.2,1.6645,0.7885,0.3905,0.395,10.0
F,0.625,0.495,0.15,1.103,0.4645,0.243,0.29,10.0
F,0.625,0.49,0.15,1.1345,0.5175,0.2635,0.335,9.0
F,0.655,0.52,0.2,1.5165,0.6165,0.3725,0.415,9.0
F,0.585,0.455,0.135,0.858,0.4605,0.1615,0.23,8.0
F,0.555,0.435,0.14,0.842,0.4075,0.163,0.22,6.0
F,0.575,0.445,0.145,0.8255,0.3845,0.174,0.206,7.0
M,0.57,0.435,0.155,0.879,0.4645,0.1695,0.22,9.0
F,0.655,0.52,0.175,1.619,0.9175,0.2915,0.415,11.0
F,0.48,0.38,0.12,0.709,0.318,0.1445,0.129,6.0
F,0.6,0.46,0.16,1.1495,0.5775,0.2525,0.285,12.0
F,0.555,0.44,0.145,0.7175,0.3285,0.1805,0.235,10.0
F,0.695,0.55,0.22,1.6275,0.694,0.3655,0.44,11.0
F,0.545,0.44,0.135,0.9275,0.3585,0.2055,0.23,9.0
F,0.555,0.445,0.15,0.8975,0.4355,0.1815,0.26,8.0
F,0.645,0.515,0.175,1.6195,0.7205,0.2955,0.4325,10.0
F,0.625,0.48,0.15,1.114,0.4525,0.247,0.325,15.0
I,0.555,0.435,0.145,0.8295,0.3845,0.1715,0.23,10.0
F,0.58,0.445,0.155,0.9155,0.3865,0.195,0.2455,9.0
F,0.595,0.46,0.175,1.1345,0.446,0.2545,0.32,11.0
F,0.63,0.505,0.155,1.1045,0.46,0.227,0.3245,10.0
F,0.625,0.49,0.185,1.2895,0.583,0.2625,0.335,9.0
F,0.645,0.525,0.215,1.5795,0.69,0.402,0.485,14.0
F,0.64,0.47,0.15,1.0035,0.487,0.2175,0.285,10.0
F,0.57,0.435,0.125,0.871,0.2725,0.1625,0.24,8.0
F,0.575,0.425,0.15,0.8935,0.3245,0.2045,0.295,12.0
F,0.505,0.405,0.115,0.6295,0.2546,0.1785,0.17,6.0
I,0.255,0.19,0.065,0.096,0.065,0.0225,0.027,6.0
F,0.625,0.485,0.16,1.0745,0.435,0.2155,0.285,10.0
F,0.605,0.49,0.15,1.063,0.5115,0.25,0.285,10.0
F,0.53,0.425,0.135,0.717,0.33,0.1545,0.23,12.0
M,0.58,0.455,0.15,1.0195,0.2475,0.1595,0.275,20.0
I,0.46,0.35,0.115,0.4215,0.1765,0.0735,0.12,10.0
F,0.675,0.525,0.205,1.88,0.7275,0.4195,0.4185,10.0
M,0.655,0.52,0.175,1.7825,0.693,0.3525,0.42,13.0
M,0.53,0.415,0.145,0.8395,0.3,0.159,0.22,7.0
F,0.63,0.49,0.2,1.4355,0.6565,0.317,0.355,10.0
F,0.64,0.505,0.16,1.1935,0.542,0.2655,0.32,11.0
F,0.655,0.505,0.16,1.2235,0.4195,0.2425,0.39,13.0
M,0.645,0.505,0.18,1.5175,0.69,0.294,0.445,17.0
F,0.56,0.43,0.16,0.8395,0.3195,0.1825,0.255,10.0
I,0.275,0.21,0.065,0.0945,0.0485,0.022,0.03,7.0
F,0.635,0.51,0.175,1.3845,0.6275,0.3215,0.335,9.0
F,0.57,0.46,0.175,1.114,0.387,0.221,0.355,12.0
F,0.6,0.46,0.155,1.007,0.4945,0.2055,0.271,8.0
F,0.595,0.48,0.175,1.071,0.4605,0.246,0.3,13.0
I,0.295,0.225,0.08,0.1295,0.0685,0.0295,0.04,7.0
I,0.475,0.37,0.125,0.4965,0.2165,0.0935,0.1545,8.0
F,0.685,0.56,0.205,1.922,0.897,0.413,0.44,11.0
F,0.575,0.44,0.155,0.869,0.4155,0.2005,0.234,8.0
F,0.515,0.4,0.125,0.6675,0.3045,0.15,0.17,8.0
F,0.555,0.425,0.15,0.869,0.45,0.216,0.255,8.0
I,0.35,0.265,0.085,0.2435,0.093,0.0595,0.075,7.0
F,0.53,0.425,0.145,0.832,0.4045,0.1785,0.255,7.0
F,0.64,0.515,0.17,1.229,0.5105,0.2555,0.405,14.0
F,0.53,0.435,0.135,0.8495,0.368,0.1635,0.21,9.0
M,0.56,0.455,0.155,1.2695,0.7185,0.2255,0.31,9.0
F,0.545,0.42,0.16,0.8095,0.332,0.1695,0.245,10.0
M,0.565,0.44,0.13,0.838,0.45,0.179,0.23,9.0
F,0.71,0.525,0.18,1.56,0.7155,0.3555,0.3995,9.0
M,0.57,0.44,0.15,0.838,0.3485,0.15,0.245,9.0
F,0.48,0.38,0.125,0.594,0.2845,0.1015,0.1445,7.0
M,0.75,0.54,0.215,1.9235,0.9205,0.409,0.445,11.0
I,0.475,0.355,0.125,0.6395,0.25,0.102,0.146,7.0
I,0.45,0.335,0.105,0.438,0.2075,0.0935,0.115,9.0
M,0.6,0.48,0.15,0.9665,0.4465,0.18,0.2345,8.0
F,0.56,0.425,0.125,0.785,0.2865,0.19,0.255,8.0
F,0.625,0.49,0.15,1.0995,0.54,0.263,0.315,14.0
F,0.62,0.5,0.175,1.2895,0.572,0.2645,0.39,11.0
M,0.72,0.56,0.175,1.707,0.7405,0.3415,0.5,11.0
M,0.575,0.45,0.145,0.8705,0.4165,0.1745,0.23,10.0
F,0.6,0.455,0.155,0.8945,0.3765,0.1805,0.285,11.0
I,0.345,0.235,0.075,0.152,0.0785,0.0285,0.058,6.0
F,0.575,0.47,0.15,0.974,0.4165,0.2255,0.3,8.0
F,0.625,0.49,0.155,1.2435,0.5785,0.3035,0.355,10.0
F,0.595,0.48,0.155,1.0135,0.479,0.2205,0.3,9.0
F,0.615,0.48,0.155,1.382,0.724,0.292,0.32,9.0
M,0.625,0.49,0.155,1.133,0.54,0.223,0.33,8.0
F,0.505,0.38,0.135,0.5575,0.193,0.0935,0.185,14.0
F,0.45,0.35,0.11,0.4205,0.1765,0.0945,0.1405,9.0
F,0.625,0.485,0.16,1.12,0.4795,0.2435,0.3,9.0
I,0.475,0.35,0.105,0.4355,0.187,0.0735,0.127,7.0
F,0.615,0.48,0.16,1.2575,0.5785,0.2815,0.335,9.0
F,0.645,0.525,0.175,1.7095,0.7295,0.3055,0.3705,10.0
F,0.58,0.45,0.125,0.7995,0.352,0.1755,0.205,11.0
F,0.605,0.455,0.145,0.869,0.4635,0.1615,0.265,4.0
F,0.53,0.425,0.16,0.8495,0.3745,0.1745,0.238,8.0
F,0.63,0.48,0.155,1.2255,0.5065,0.2945,0.305,10.0
F,0.575,0.46,0.15,0.9665,0.3845,0.2165,0.275,9.0
M,0.605,0.485,0.19,1.2105,0.5265,0.2165,0.335,10.0
F,0.545,0.42,0.155,0.8265,0.348,0.1715,0.255,9.0
F,0.58,0.44,0.145,0.955,0.4005,0.2035,0.238,9.0
F,0.525,0.405,0.125,0.686,0.3285,0.1445,0.185,9.0
F,0.655,0.515,0.2,1.37,0.6355,0.2945,0.47,10.0
M,0.555,0.44,0.15,0.857,0.3175,0.173,0.23,8.0
F,0.585,0.475,0.17,0.8295,0.3865,0.1715,0.2295,10.0
F,0.58,0.46,0.15,0.8995,0.3845,0.1515,0.235,10.0
F,0.44,0.35,0.11,0.378,0.1785,0.0755,0.12,10.0
F,0.57,0.44,0.16,1.1055,0.3465,0.24,0.32,20.0
M,0.57,0.44,0.15,1.012,0.4695,0.2515,0.295,10.0
M,0.58,0.43,0.13,0.9165,0.4115,0.196,0.23,4.0
M,0.575,0.45,0.16,1.04,0.4695,0.226,0.295,10.0
F,0.56,0.44,0.15,0.8355,0.3885,0.168,0.235,11.0
F,0.57,0.435,0.16,0.879,0.3945,0.174,0.2255,10.0
F,0.595,0.46,0.155,1.1685,0.5255,0.2425,0.295,11.0
F,0.555,0.43,0.155,0.7745,0.343,0.1635,0.215,7.0
F,0.575,0.44,0.155,0.857,0.3135,0.1915,0.255,12.0
F,0.635,0.485,0.175,1.3835,0.631,0.313,0.3685,9.0
F,0.575,0.46,0.16,0.931,0.4255,0.182,0.275,9.0
F,0.63,0.48,0.16,1.0265,0.484,0.259,0.344,11.0
I,0.445,0.33,0.105,0.3575,0.1465,0.0755,0.1085,7.0
F,0.54,0.42,0.14,0.637,0.3,0.1455,0.205,10.0
I,0.4,0.31,0.105,0.286,0.1225,0.0805,0.08,7.0
F,0.615,0.47,0.19,1.2415,0.4265,0.2615,0.445,22.0
F,0.655,0.52,0.2,1.669,0.6645,0.3535,0.49,10.0
F,0.635,0.49,0.155,1.0105,0.4555,0.2475,0.275,10.0
F,0.615,0.49,0.175,1.1845,0.4285,0.2645,0.355,14.0
F,0.485,0.38,0.125,0.6355,0.2445,0.125,0.185,12.0
F,0.72,0.55,0.22,1.8285,0.819,0.3595,0.66,19.0
F,0.645,0.505,0.175,1.098,0.4525,0.24,0.335,10.0
M,0.74,0.55,0.2,2.381,1.1465,0.575,0.58,9.0
I,0.2,0.15,0.05,0.04,0.0125,0.008,0.01,4.0
F,0.69,0.53,0.155,1.637,0.7715,0.314,0.445,13.0
F,0.635,0.505,0.16,1.2065,0.4545,0.2565,0.33,9.0
M,0.58,0.46,0.155,1.0905,0.4525,0.2195,0.335,9.0
F,0.44,0.35,0.105,0.407,0.152,0.0945,0.119,11.0
F,0.65,0.525,0.175,1.2695,0.5335,0.266,0.395,15.0
F,0.47,0.375,0.11,0.4935,0.193,0.11,0.145,8.0
F,0.575,0.46,0.17,0.9955,0.4685,0.2665,0.3,8.0
I,0.36,0.27,0.085,0.2075,0.0945,0.0605,0.065,6.0
F,0.625,0.49,0.145,1.2895,0.5895,0.2665,0.3185,8.0
F,0.63,0.525,0.175,1.519,0.5425,0.3195,0.475,19.0
I,0.35,0.265,0.08,0.18,0.0875,0.0265,0.053,7.0
F,0.585,0.46,0.15,1.11,0.4585,0.239,0.295,9.0
I,0.35,0.265,0.09,0.1885,0.0725,0.0385,0.06,7.0
M,0.67,0.525,0.16,1.463,0.6925,0.23,0.405,8.0
F,0.56,0.44,0.145,0.844,0.4245,0.2005,0.245,12.0
F,0.57,0.46,0.13,0.8115,0.3905,0.1605,0.231,7.0
F,0.505,0.395,0.105,0.6025,0.2995,0.1495,0.155,8.0
F,0.53,0.415,0.135,0.6765,0.295,0.1415,0.175,10.0
I,0.36,0.265,0.1,0.2835,0.108,0.0515,0.0795,6.0
M,0.545,0.405,0.16,0.998,0.4215,0.2245,0.32,9.0
F,0.57,0.44,0.14,0.7615,0.3155,0.15,0.24,12.0
I,0.57,0.455,0.13,0.8395,0.4,0.1815,0.24,7.0
F,0.475,0.35,0.105,0.4335,0.1645,0.099,0.1145,6.0
M,0.53,0.405,0.145,0.7665,0.2545,0.1405,0.235,11.0
F,0.57,0.44,0.155,0.9045,0.3685,0.1705,0.3,12.0
F,0.595,0.44,0.135,0.9995,0.4515,0.214,0.274,11.0
F,0.46,0.345,0.125,0.4605,0.1785,0.09,0.12,11.0
M,0.705,0.55,0.2,2.21,1.1495,0.4525,0.503,10.0
F,0.57,0.435,0.16,0.8175,0.387,0.171,0.25,9.0
F,0.55,0.44,0.145,0.832,0.2865,0.196,0.275,13.0
M,0.575,0.455,0.16,0.9845,0.4565,0.1985,0.28,10.0
F,0.57,0.44,0.155,0.8705,0.3625,0.1645,0.235,10.0
M,0.39,0.305,0.105,0.3265,0.1265,0.0605,0.09,7.0
I,0.365,0.27,0.08,0.2215,0.0835,0.0515,0.055,6.0
F,0.625,0.475,0.175,1.3445,0.724,0.2645,0.3275,7.0
F,0.65,0.515,0.16,1.22,0.547,0.26,0.32,12.0
I,0.45,0.35,0.11,0.4155,0.2145,0.0795,0.12,6.0
M,0.525,0.405,0.13,0.6405,0.2565,0.1235,0.205,9.0
F,0.625,0.515,0.175,1.3835,0.621,0.318,0.363,10.0
M,0.575,0.43,0.15,0.8725,0.4205,0.1745,0.255,10.0
F,0.635,0.505,0.175,1.1835,0.531,0.2935,0.36,11.0
F,0.555,0.405,0.155,0.7315,0.3015,0.1525,0.213,7.0
M,0.625,0.49,0.16,1.0145,0.4635,0.196,0.285,8.0
M,0.345,0.275,0.11,0.22,0.096,0.0595,0.075,10.0
M,0.63,0.48,0.155,1.017,0.4285,0.2405,0.3,12.0
F,0.64,0.505,0.16,1.122,0.4645,0.259,0.345,11.0
F,0.555,0.42,0.145,0.8275,0.381,0.1535,0.24,8.0
I,0.41,0.315,0.11,0.3885,0.1665,0.072,0.11,6.0
M,0.61,0.47,0.175,1.1935,0.5425,0.2895,0.32,9.0
I,0.505,0.405,0.135,0.5395,0.251,0.1045,0.175,8.0
F,0.475,0.38,0.125,0.5795,0.1905,0.14,0.185,10.0
I,0.44,0.345,0.11,0.4585,0.2095,0.0855,0.12,7.0
F,0.6,0.45,0.16,0.9665,0.4355,0.16,0.274,10.0
F,0.66,0.525,0.2,1.6165,0.7565,0.362,0.48,8.0
I,0.37,0.275,0.095,0.2295,0.0935,0.04,0.07,6.0
M,0.385,0.3,0.1,0.2625,0.1295,0.0515,0.07,5.0
F,0.6,0.455,0.16,1.0165,0.4355,0.2295,0.288,9.0
F,0.615,0.475,0.16,1.1045,0.5105,0.2925,0.295,10.0
F,0.545,0.44,0.155,0.8745,0.407,0.1755,0.265,9.0
F,0.645,0.48,0.15,1.066,0.4565,0.2495,0.265,8.0
F,0.555,0.435,0.16,0.848,0.4,0.1815,0.3,8.0
M,0.64,0.49,0.19,1.3745,0.7355,0.3395,0.355,12.0
F,0.53,0.425,0.145,0.712,0.2885,0.16,0.245,9.0
M,0.57,0.43,0.17,0.991,0.429,0.19,0.275,9.0
I,0.515,0.4,0.125,0.66,0.3155,0.1205,0.17,7.0
F,0.515,0.39,0.125,0.6715,0.2405,0.15,0.1775,11.0
F,0.575,0.44,0.155,0.874,0.4155,0.2095,0.23,7.0
M,0.605,0.49,0.16,1.1785,0.5145,0.2645,0.32,12.0
F,0.615,0.475,0.15,1.0745,0.4625,0.2555,0.3,10.0
F,0.58,0.445,0.15,1.0595,0.4305,0.2555,0.26,10.0
F,0.535,0.435,0.145,0.857,0.3155,0.1745,0.285,14.0
M,0.63,0.49,0.155,1.2235,0.4605,0.2855,0.315,10.0
I,0.545,0.405,0.11,0.6275,0.2585,0.1245,0.17,6.0
F,0.545,0.44,0.175,1.1835,0.44,0.2525,0.34,1.0
F,0.515,0.44,0.135,0.9205,0.3495,0.1605,0.285,15.0
F,0.52,0.4,0.125,0.621,0.2525,0.1525,0.175,9.0
F,0.575,0.45,0.145,0.852,0.3235,0.185,0.245,13.0
F,0.44,0.345,0.11,0.3835,0.163,0.0935,0.12,7.0
F,0.625,0.49,0.155,1.1345,0.4945,0.2325,0.3245,9.0
M,0.625,0.49,0.145,1.04,0.4675,0.1825,0.238,11.0
F,0.475,0.37,0.115,0.5175,0.2035,0.1135,0.17,10.0
F,0.575,0.46,0.165,1.063,0.3895,0.1905,0.3,18.0
F,0.6,0.475,0.155,1.092,0.4685,0.2295,0.277,9.0
F,0.55,0.44,0.135,0.812,0.3245,0.156,0.277,8.0
F,0.64,0.505,0.16,1.273,0.511,0.266,0.375,13.0
F,0.605,0.49,0.15,1.0975,0.412,0.2595,0.305,11.0
F,0.645,0.505,0.155,1.238,0.5445,0.244,0.3245,11.0
F,0.63,0.48,0.175,1.1185,0.473,0.2655,0.3,13.0
M,0.625,0.49,0.15,1.114,0.4865,0.2245,0.29,9.0
F,0.57,0.455,0.125,0.8725,0.4355,0.182,0.255,11.0
F,0.575,0.455,0.145,1.0035,0.48,0.214,0.285,7.0
M,0.35,0.26,0.09,0.2225,0.0945,0.0595,0.0745,6.0
F,0.575,0.435,0.145,0.9035,0.3885,0.1935,0.264,11.0
M,0.66,0.505,0.175,1.3855,0.6195,0.2935,0.345,11.0
I,0.58,0.43,0.155,0.9535,0.407,0.185,0.3,11.0
M,0.19,0.15,0.05,0.042,0.0125,0.0045,0.0125,7.0
F,0.65,0.525,0.16,1.33,0.615,0.2705,0.387,11.0
F,0.635,0.51,0.165,1.2985,0.5985,0.2945,0.335,7.0
I,0.55,0.41,0.13,0.6755,0.2885,0.1235,0.185,7.0
F,0.625,0.49,0.165,1.0265,0.5765,0.224,0.355,8.0
I,0.25,0.18,0.065,0.074,0.039,0.0105,0.02,4.0
I,0.585,0.455,0.14,0.8915,0.3385,0.164,0.26,7.0
F,0.57,0.44,0.135,0.838,0.279,0.197,0.255,13.0
F,0.545,0.43,0.16,0.858,0.4335,0.179,0.23,8.0
F,0.44,0.35,0.115,0.4005,0.15,0.07,0.125,13.0
F,0.605,0.465,0.155,1.131,0.508,0.2635,0.295,12.0
I,0.43,0.335,0.11,0.4225,0.1665,0.0795,0.125,10.0
F,0.72,0.565,0.18,1.8585,0.724,0.401,0.42,11.0
