Sex,Length,Diameter,Height,Whole_weight,Shucked_weight,Viscera_weight,Shell_weight,Rings
I,0.38,0.3,0.09,0.2665,0.1135,0.056,0.086,7.0
I,0.36,0.27,0.09,0.2,0.0825,0.0445,0.065,7.0
M,0.63,0.48,0.19,1.275,0.5835,0.2915,0.355,9.0
F,0.655,0.515,0.16,1.1835,0.4865,0.2535,0.317,14.0
F,0.615,0.485,0.18,1.2735,0.5705,0.3025,0.33,14.0
M,0.52,0.39,0.12,0.651,0.25,0.1445,0.155,7.0
F,0.575,0.47,0.155,1.03,0.3965,0.202,0.335,17.0
I,0.335,0.265,0.085,0.1895,0.077,0.0365,0.062,7.0
F,0.6,0.47,0.165,1.1835,0.5105,0.2955,0.3595,10.0
M,0.66,0.5,0.19,1.4915,0.633,0.3005,0.3725,11.0
F,0.59,0.455,0.155,0.9545,0.4215,0.2285,0.265,10.0
M,0.555,0.43,0.14,0.7495,0.3075,0.1635,0.23,8.0
M,0.645,0.5,0.18,1.3885,0.6035,0.3115,0.405,11.0
F,0.615,0.475,0.17,1.0815,0.508,0.2765,0.28,12.0
F,0.5,0.375,0.125,0.4905,0.2025,0.0955,0.16,9.0
M,0.58,0.46,0.145,0.908,0.4725,0.1785,0.24,9.0
I,0.295,0.215,0.05,0.096,0.068,0.0185,0.02,3.0
M,0.655,0.505,0.19,1.5245,0.6315,0.29,0.395,12.0
M,0.65,0.525,0.185,1.724,0.8275,0.3365,0.38,18.0
I,0.575,0.45,0.135,0.742,0.3545,0.1345,0.2115,11.0
I,0.34,0.26,0.08,0.1785,0.079,0.0405,0.05,6.0
F,0.665,0.5,0.195,1.3835,0.6275,0.2945,0.365,11.0
I,0.57,0.44,0.15,0.9285,0.4315,0.1785,0.295,8.0
I,0.585,0.46,0.15,0.9205,0.4245,0.184,0.2475,12.0
I,0.55,0.425,0.14,0.7775,0.332,0.1455,0.26,9.0
F,0.64,0.48,0.19,1.3435,0.5975,0.2875,0.375,15.0
M,0.565,0.45,0.155,0.874,0.3135,0.1635,0.238,10.0
F,0.63,0.5,0.165,1.0285,0.4945,0.2475,0.305,10.0
F,0.61,0.475,0.15,1.1335,0.4915,0.246,0.315,12.0
I,0.48,0.38,0.13,0.5525,0.2395,0.1515,0.1735,8.0
M,0.565,0.44,0.15,0.9455,0.429,0.1775,0.23,6.0
I,0.42,0.305,0.1,0.3685,0.1585,0.1025,0.09,6.0
M,0.605,0.495,0.155,1.3315,0.6,0.2635,0.315,8.0
M,0.59,0.47,0.15,1.0135,0.4605,0.2425,0.26,13.0
I,0.295,0.225,0.065,0.091,0.0405,0.017,0.03,5.0
F,0.705,0.565,0.18,1.4525,0.6495,0.2615,0.39,9.0
F,0.52,0.395,0.115,0.6435,0.2955,0.123,0.175,7.0
M,0.62,0.5,0.16,1.053,0.4725,0.24,0.345,11.0
I,0.36,0.27,0.08,0.1735,0.0785,0.026,0.03,5.0
I,0.445,0.35,0.105,0.4135,0.197,0.087,0.105,5.0
F,0.66,0.525,0.185,1.4265,0.6935,0.3105,0.45,12.0
F,0.635,0.485,0.16,1.1405,0.44,0.2495,0.34,11.0
M,0.625,0.5,0.16,1.1445,0.495,0.2475,0.3825,11.0
F,0.58,0.45,0.15,0.963,0.45,0.1825,0.27,9.0
I,0.47,0.355,0.115,0.4885,0.2075,0.0855,0.13,7.0
F,0.665,0.515,0.19,1.4795,0.633,0.2975,0.435,12.0
M,0.605,0.475,0.145,1.0565,0.3845,0.225,0.285,13.0
I,0.405,0.3,0.095,0.3025,0.159,0.054,0.07,8.0
I,0.525,0.425,0.15,0.8155,0.3315,0.1855,0.26,14.0
M,0.625,0.475,0.17,1.1345,0.564,0.2895,0.305,10.0
M,0.54,0.425,0.145,0.9685,0.3845,0.1785,0.28,13.0
M,0.545,0.425,0.15,0.8795,0.3605,0.166,0.221,8.0
I,0.385,0.29,0.09,0.2215,0.1135,0.0435,0.07,5.0
I,0.515,0.425,0.15,0.7105,0.3115,0.1395,0.2105,7.0
I,0.505,0.39,0.145,0.6995,0.2245,0.146,0.216,8.0
I,0.39,0.295,0.09,0.3265,0.1375,0.0625,0.094,7.0
M,0.515,0.4,0.14,0.873,0.2725,0.1645,0.27,20.0
I,0.46,0.35,0.1,0.4405,0.18,0.08,0.14,8.0
I,0.255,0.19,0.055,0.0855,0.028,0.016,0.02,7.0
M,0.385,0.295,0.09,0.171,0.0725,0.0355,0.055,7.0
F,0.65,0.535,0.185,1.6015,0.7635,0.3615,0.4035,9.0
M,0.585,0.465,0.17,0.974,0.445,0.1875,0.26,11.0
F,0.645,0.51,0.16,1.29,0.4935,0.298,0.4,16.0
M,0.555,0.425,0.14,0.9265,0.447,0.1815,0.205,8.0
F,0.545,0.43,0.195,0.9475,0.3065,0.1685,0.4,19.0
F,0.575,0.45,0.155,0.907,0.4035,0.17,0.269,11.0
M,0.61,0.475,0.165,1.3105,0.5195,0.306,0.36,13.0
M,0.53,0.425,0.135,0.6705,0.3365,0.1625,0.215,9.0
I,0.235,0.175,0.06,0.0645,0.0235,0.01,0.02,7.0
M,0.635,0.51,0.17,1.2985,0.4925,0.2905,0.35,13.0
I,0.35,0.265,0.09,0.2215,0.098,0.0385,0.062,6.0
F,0.655,0.52,0.16,1.3745,0.6335,0.2635,0.3965,9.0
I,0.395,0.3,0.09,0.2805,0.12,0.0645,0.073,8.0
M,0.55,0.435,0.14,0.858,0.4265,0.1835,0.245,8.0
I,0.37,0.265,0.085,0.2175,0.096,0.0425,0.07,5.0
I,0.475,0.38,0.14,0.541,0.2125,0.089,0.18,6.0
F,0.63,0.49,0.15,1.094,0.5145,0.2935,0.295,11.0
F,0.735,0.56,0.22,1.893,0.931,0.4655,0.515,11.0
I,0.32,0.26,0.085,0.18,0.078,0.0575,0.0595,6.0
F,0.705,0.545,0.21,1.596,0.5425,0.345,0.49,13.0
I,0.55,0.43,0.14,0.7665,0.25,0.1775,0.215,15.0
M,0.62,0.48,0.155,1.0745,0.4565,0.2375,0.285,11.0
F,0.645,0.51,0.175,1.4475,0.667,0.3035,0.4,11.0
F,0.475,0.365,0.12,0.4895,0.1775,0.1075,0.16,12.0
F,0.55,0.435,0.15,0.93,0.4205,0.1815,0.27,15.0
M,0.595,0.475,0.155,1.122,0.53,0.2455,0.262,8.0
I,0.445,0.335,0.105,0.38,0.1895,0.099,0.125,7.0
I,0.54,0.41,0.12,0.6755,0.3345,0.146,0.17,7.0
M,0.6,0.47,0.15,1.1435,0.5395,0.2475,0.285,9.0
I,0.345,0.255,0.095,0.1745,0.073,0.041,0.062,7.0
M,0.63,0.495,0.165,1.1345,0.5265,0.263,0.3285,9.0
M,0.62,0.48,0.17,1.0335,0.5055,0.2425,0.3,9.0
I,0.425,0.335,0.11,0.3515,0.1455,0.0705,0.095,6.0
F,0.65,0.51,0.18,1.274,0.58,0.2875,0.32,11.0
M,0.61,0.46,0.12,1.1285,0.5265,0.2945,0.27,10.0
I,0.61,0.5,0.16,1.1155,0.4915,0.2395,0.3095,11.0
F,0.565,0.45,0.135,0.931,0.3395,0.19,0.2685,10.0
I,0.39,0.29,0.085,0.253,0.098,0.0545,0.075,7.0
I,0.27,0.195,0.065,0.096,0.038,0.018,0.03,5.0
M,0.625,0.495,0.15,1.08,0.53,0.2655,0.275,8.0
M,0.56,0.445,0.15,1.09,0.5105,0.2425,0.25,7.0
M,0.575,0.455,0.155,1.065,0.3815,0.2285,0.3,10.0
F,0.65,0.535,0.19,1.3455,0.6405,0.2815,0.41,8.0
F,0.585,0.465,0.185,0.983,0.4565,0.1815,0.227,8.0
M,0.61,0.485,0.155,1.099,0.4985,0.2195,0.345,10.0
M,0.55,0.42,0.125,0.702,0.295,0.179,0.2,10.0
M,0.38,0.305,0.095,0.2805,0.115,0.068,0.08,7.0
I,0.235,0.16,0.055,0.0405,0.0405,0.0085,0.014,4.0
F,0.635,0.49,0.17,1.1345,0.5115,0.2485,0.265,9.0
I,0.205,0.17,0.025,0.0595,0.0215,0.0125,0.013,6.0
F,0.67,0.53,0.17,1.3745,0.6355,0.291,0.35,8.0
F,0.675,0.54,0.19,1.6275,0.83,0.358,0.406,9.0
F,0.635,0.505,0.18,1.2565,0.556,0.3095,0.33,11.0
M,0.56,0.45,0.135,0.7605,0.3135,0.1785,0.2185,8.0
F,0.66,0.525,0.185,1.6465,0.711,0.4095,0.345,12.0
I,0.345,0.255,0.095,0.2055,0.0965,0.044,0.055,6.0
M,0.7,0.54,0.215,1.742,0.833,0.3125,0.462,10.0
M,0.52,0.395,0.125,0.6155,0.289,0.15,0.1615,7.0
M,0.61,0.475,0.155,1.0045,0.4625,0.1765,0.335,11.0
F,0.585,0.465,0.14,1.073,0.4935,0.2255,0.29,9.0
F,0.66,0.525,0.2,1.494,0.634,0.3025,0.415,11.0
F,0.6,0.46,0.155,1.062,0.5,0.2255,0.264,9.0
F,0.6,0.47,0.17,1.0165,0.4355,0.221,0.28,12.0
F,0.715,0.525,0.205,2.381,0.8815,0.402,0.471,9.0
M,0.635,0.49,0.22,1.2415,0.479,0.2635,0.46,14.0
I,0.5,0.375,0.13,0.5785,0.261,0.0945,0.175,12.0
F,0.675,0.54,0.2,1.5985,0.637,0.3715,0.49,13.0
F,0.62,0.475,0.175,1.0865,0.4235,0.2335,0.35,13.0
M,0.68,0.505,0.185,1.566,0.7105,0.3615,0.4,11.0
M,0.575,0.44,0.135,0.9085,0.4195,0.2095,0.24,12.0
F,0.565,0.45,0.155,0.9155,0.4175,0.215,0.2375,8.0
M,0.57,0.425,0.155,0.769,0.3225,0.1715,0.225,11.0
F,0.635,0.525,0.17,1.566,0.686,0.3125,0.41,10.0
M,0.655,0.51,0.175,1.567,0.6935,0.3315,0.3965,10.0
I,0.475,0.375,0.12,0.4775,0.2015,0.0835,0.1225,7.0
I,0.48,0.385,0.125,0.601,0.2865,0.1225,0.16,8.0
F,0.665,0.535,0.18,1.6365,0.5835,0.3725,0.42,14.0
I,0.155,0.13,0.025,0.013,0.0075,0.0045,0.005,6.0
F,0.45,0.34,0.115,0.4495,0.1755,0.095,0.125,8.0
M,0.61,0.485,0.205,1.1255,0.5145,0.261,0.325,10.0
I,0.21,0.17,0.045,0.0265,0.0145,0.0045,0.01,6.0
F,0.595,0.47,0.15,1.0035,0.4725,0.2045,0.295,9.0
M,0.415,0.33,0.11,0.4255,0.1705,0.096,0.11,7.0
I,0.325,0.255,0.075,0.1785,0.0795,0.0405,0.049,7.0
I,0.53,0.4,0.125,0.7305,0.237,0.1715,0.2245,11.0
M,0.58,0.45,0.15,0.857,0.3775,0.1545,0.22,8.0
F,0.635,0.515,0.16,1.1565,0.4675,0.3025,0.335,8.0
F,0.66,0.515,0.19,1.3245,0.4945,0.318,0.385,19.0
M,0.65,0.525,0.175,1.6125,0.744,0.3375,0.386,12.0
I,0.59,0.45,0.145,0.8145,0.4365,0.1785,0.2515,9.0
M,0.5,0.4,0.14,0.625,0.2865,0.1375,0.195,10.0
F,0.575,0.45,0.15,0.879,0.3475,0.207,0.255,10.0
M,0.56,0.455,0.125,0.928,0.4095,0.1915,0.245,10.0
I,0.505,0.4,0.14,0.739,0.3105,0.166,0.195,9.0
F,0.6,0.475,0.145,1.0595,0.475,0.25,0.2745,9.0
I,0.45,0.355,0.105,0.4555,0.1965,0.0805,0.1195,6.0
I,0.465,0.36,0.12,0.554,0.2575,0.1245,0.1635,7.0
F,0.545,0.44,0.125,0.8115,0.3695,0.1615,0.25,9.0
I,0.435,0.355,0.11,0.4355,0.2,0.0925,0.1235,7.0
I,0.275,0.195,0.075,0.1205,0.04,0.0185,0.038,7.0
M,0.505,0.4,0.15,0.8415,0.3695,0.2105,0.24,7.0
M,0.625,0.47,0.15,1.1785,0.4605,0.274,0.2815,8.0
F,0.555,0.465,0.15,1.0265,0.4145,0.205,0.32,13.0
F,0.64,0.51,0.165,1.363,0.631,0.315,0.43,12.0
F,0.59,0.45,0.16,1.217,0.4865,0.2595,0.325,13.0
M,0.52,0.39,0.14,0.5965,0.2445,0.1415,0.215,10.0
I,0.475,0.36,0.115,0.4955,0.211,0.1015,0.135,6.0
M,0.62,0.49,0.17,1.1445,0.5055,0.2295,0.3065,9.0
F,0.72,0.59,0.215,2.124,0.8365,0.4605,0.62,13.0
M,0.695,0.545,0.19,1.719,0.5945,0.3255,0.52,19.0
F,0.625,0.49,0.17,1.2915,0.5975,0.3025,0.317,9.0
M,0.495,0.375,0.115,0.5195,0.2135,0.0975,0.175,8.0
I,0.415,0.325,0.1,0.2705,0.1165,0.0545,0.085,8.0
I,0.52,0.415,0.125,0.7865,0.3635,0.1715,0.2175,8.0
F,0.67,0.545,0.19,1.5175,0.7285,0.3045,0.46,13.0
M,0.575,0.47,0.15,0.782,0.3435,0.1645,0.285,10.0
M,0.58,0.45,0.15,0.873,0.4265,0.1635,0.22,9.0
F,0.495,0.385,0.135,0.6145,0.2165,0.1365,0.178,10.0
M,0.62,0.49,0.145,1.1275,0.5105,0.2385,0.2935,9.0
M,0.605,0.495,0.175,1.0385,0.4305,0.2245,0.315,12.0
I,0.455,0.36,0.13,0.4895,0.2345,0.1055,0.13,7.0
M,0.62,0.49,0.17,1.1,0.5375,0.2105,0.31,12.0
M,0.78,0.575,0.195,2.124,1.017,0.421,0.503,11.0
I,0.385,0.295,0.095,0.2385,0.1065,0.0585,0.08,7.0
I,0.25,0.18,0.05,0.0545,0.0265,0.0135,0.01,6.0
I,0.46,0.37,0.1,0.45,0.2355,0.0855,0.1185,8.0
F,0.64,0.495,0.16,1.238,0.5405,0.3,0.345,11.0
M,0.585,0.455,0.15,1.054,0.4515,0.2215,0.26,13.0
F,0.59,0.45,0.15,0.858,0.4035,0.2645,0.25,10.0
M,0.61,0.47,0.165,1.1745,0.54,0.2645,0.3165,9.0
I,0.165,0.105,0.01,0.021,0.0045,0.0025,0.005,4.0
M,0.495,0.39,0.135,0.6275,0.2065,0.1545,0.21,11.0
F,0.605,0.47,0.15,1.2335,0.569,0.278,0.3015,10.0
F,0.645,0.51,0.17,1.3165,0.6065,0.2925,0.3,12.0
I,0.165,0.13,0.035,0.0135,0.009,0.0035,0.005,4.0
I,0.46,0.35,0.125,0.4385,0.197,0.11,0.1345,10.0
M,0.64,0.525,0.165,1.3195,0.6185,0.2915,0.4355,9.0
F,0.66,0.52,0.2,1.8085,0.7735,0.3905,0.431,11.0
I,0.34,0.26,0.095,0.1775,0.0835,0.0345,0.0395,5.0
M,0.59,0.47,0.175,0.9285,0.4465,0.1725,0.289,9.0
M,0.605,0.475,0.165,1.081,0.5405,0.2415,0.28,12.0
I,0.375,0.29,0.1,0.2825,0.12,0.0595,0.08,9.0
F,0.605,0.48,0.175,1.1405,0.564,0.2465,0.305,9.0
M,0.6,0.475,0.14,1.0305,0.4895,0.2485,0.285,12.0
F,0.65,0.505,0.16,1.1595,0.556,0.2435,0.33,11.0
F,0.585,0.465,0.145,0.838,0.4055,0.1755,0.24,8.0
M,0.645,0.505,0.165,1.2745,0.6095,0.3045,0.315,11.0
F,0.625,0.485,0.18,1.1075,0.4275,0.226,0.365,13.0
M,0.53,0.415,0.135,0.7635,0.2845,0.1605,0.21,12.0
F,0.55,0.445,0.145,0.9395,0.3325,0.174,0.315,14.0
F,0.575,0.45,0.15,1.0875,0.4695,0.2325,0.27,8.0
F,0.505,0.38,0.14,0.7335,0.347,0.1575,0.175,12.0
M,0.455,0.35,0.115,0.4265,0.2235,0.1075,0.1165,6.0
F,0.65,0.515,0.165,1.2625,0.5835,0.3215,0.33,10.0
F,0.51,0.43,0.155,0.8085,0.2635,0.1785,0.265,10.0
F,0.64,0.495,0.155,1.205,0.5115,0.2925,0.345,11.0
I,0.52,0.39,0.125,0.6235,0.3095,0.1395,0.145,6.0
F,0.75,0.565,0.195,1.9485,0.931,0.422,0.48,11.0
F,0.64,0.515,0.165,1.247,0.6075,0.2755,0.36,12.0
M,0.605,0.48,0.165,1.0805,0.4245,0.2355,0.355,15.0
M,0.645,0.51,0.165,1.4405,0.5705,0.311,0.405,10.0
F,0.56,0.44,0.155,1.065,0.3945,0.2365,0.265,15.0
M,0.565,0.44,0.175,1.1345,0.4295,0.2205,0.34,15.0
I,0.4,0.3,0.095,0.2845,0.1255,0.053,0.0735,7.0
I,0.455,0.35,0.115,0.4135,0.18,0.096,0.11,7.0
M,0.65,0.5,0.185,1.2935,0.6605,0.2605,0.375,12.0
M,0.605,0.47,0.135,0.974,0.4315,0.18,0.22,8.0
I,0.435,0.335,0.1,0.3245,0.1315,0.0725,0.11,6.0
M,0.58,0.46,0.165,0.983,0.3835,0.2195,0.265,14.0
M,0.625,0.48,0.15,1.1785,0.5705,0.2215,0.29,11.0
I,0.545,0.425,0.15,0.8725,0.4155,0.174,0.26,10.0
I,0.5,0.4,0.11,0.378,0.171,0.0745,0.1075,7.0
F,0.59,0.475,0.15,0.966,0.3945,0.1745,0.22,12.0
M,0.57,0.45,0.115,1.0385,0.4945,0.2205,0.29,11.0
