Sex,Length,Diameter,Height,Whole_weight,Shucked_weight,Viscera_weight,Shell_weight,Rings
F,0.64,0.49,0.175,1.217,0.513,0.257,0.355,12.0
M,0.605,0.475,0.16,1.0985,0.4565,0.2205,0.275,8.0
I,0.515,0.395,0.11,0.4785,0.2065,0.095,0.17,6.0
F,0.575,0.46,0.175,1.0625,0.4565,0.246,0.335,8.0
F,0.46,0.35,0.135,0.4535,0.2065,0.0855,0.125,7.0
F,0.575,0.46,0.16,1.012,0.4245,0.2565,0.34,14.0
I,0.275,0.175,0.05,0.0635,0.0245,0.014,0.01,4.0
F,0.69,0.55,0.2,1.7835,0.8295,0.391,0.49,10.0
F,0.625,0.48,0.16,1.008,0.5735,0.244,0.275,9.0
F,0.575,0.455,0.15,1.0645,0.4645,0.2555,0.266,7.0
F,0.545,0.44,0.15,0.88,0.4245,0.174,0.215,7.0
F,0.625,0.49,0.16,1.0935,0.4565,0.2425,0.325,7.0
F,0.625,0.49,0.18,1.1245,0.546,0.2555,0.355,9.0
F,0.57,0.455,0.15,0.89,0.46,0.1755,0.295,8.0
F,0.625,0.49,0.175,1.1685,0.5305,0.2925,0.34,9.0
F,0.625,0.46,0.16,0.9705,0.4005,0.268,0.23,7.0
F,0.56,0.44,0.15,0.9665,0.4615,0.2025,0.202,9.0
I,0.63,0.49,0.15,1.0955,0.5445,0.2535,0.293,9.0
I,0.485,0.37,0.11,0.434,0.182,0.0925,0.152,6.0
F,0.545,0.44,0.16,0.782,0.2885,0.1725,0.25,10.0
F,0.625,0.49,0.16,1.238,0.586,0.2455,0.34,9.0
F,0.515,0.395,0.135,0.594,0.2895,0.1255,0.14,7.0
F,0.605,0.465,0.15,0.945,0.4275,0.197,0.23,10.0
F,0.605,0.49,0.15,1.145,0.4555,0.2635,0.34,11.0
F,0.605,0.49,0.15,1.091,0.4275,0.256,0.3645,10.0
I,0.46,0.38,0.11,0.4985,0.2065,0.0975,0.146,7.0
F,0.6,0.455,0.175,1.0935,0.4275,0.2655,0.309,10.0
F,0.575,0.44,0.17,1.0935,0.4565,0.2555,0.335,10.0
F,0.6,0.46,0.175,1.0565,0.4245,0.2165,0.315,9.0
F,0.575,0.44,0.135,0.8795,0.4645,0.1425,0.2285,8.0
F,0.555,0.44,0.15,0.8545,0.4115,0.1725,0.1945,8.0
I,0.46,0.355,0.11,0.409,0.2085,0.106,0.12,6.0
I,0.555,0.44,0.16,0.9,0.3845,0.166,0.275,8.0
F,0.515,0.4,0.135,0.7885,0.3865,0.166,0.205,8.0
F,0.57,0.455,0.15,0.9,0.4255,0.2035,0.24,8.0
F,0.625,0.49,0.16,1.09,0.4545,0.2205,0.31,14.0
I,0.4,0.335,0.1,0.335,0.1765,0.0825,0.1,7.0
F,0.6,0.47,0.175,1.16,0.467,0.2935,0.355,11.0
F,0.625,0.515,0.175,1.4585,0.6865,0.297,0.395,10.0
F,0.505,0.4,0.135,0.7045,0.261,0.1435,0.23,13.0
F,0.63,0.49,0.15,1.06,0.4565,0.2555,0.355,9.0
F,0.625,0.49,0.175,1.1685,0.5255,0.2635,0.335,7.0
F,0.53,0.4,0.11,0.646,0.2845,0.1355,0.175,8.0
F,0.605,0.46,0.16,0.9735,0.4645,0.1945,0.31,13.0
F,0.625,0.49,0.16,1.0885,0.4645,0.2435,0.3175,9.0
M,0.655,0.52,0.18,1.4985,0.6585,0.317,0.355,11.0
F,0.575,0.455,0.15,0.9665,0.398,0.2355,0.295,14.0
F,0.635,0.49,0.16,1.3245,0.587,0.2555,0.345,11.0
F,0.6,0.455,0.16,1.137,0.5115,0.2745,0.34,11.0
F,0.655,0.51,0.175,1.4545,0.69,0.256,0.4,8.0
F,0.475,0.35,0.135,0.7945,0.4645,0.1495,0.169,4.0
F,0.57,0.46,0.145,0.8615,0.348,0.1955,0.26,13.0
F,0.575,0.44,0.16,0.967,0.4605,0.168,0.295,9.0
F,0.625,0.49,0.18,1.3585,0.605,0.311,0.34,10.0
M,0.53,0.44,0.135,0.7635,0.2885,0.1455,0.265,13.0
F,0.55,0.44,0.15,0.8875,0.387,0.21,0.244,8.0
F,0.575,0.455,0.16,1.012,0.4175,0.2205,0.36,16.0
F,0.575,0.46,0.175,1.133,0.4115,0.2555,0.31,10.0
M,0.46,0.35,0.11,0.406,0.1785,0.099,0.13,6.0
F,0.625,0.49,0.175,1.271,0.6045,0.2925,0.335,6.0
F,0.505,0.38,0.135,0.624,0.2925,0.1435,0.175,8.0
F,0.6,0.455,0.155,1.004,0.3885,0.2555,0.31,12.0
F,0.575,0.445,0.15,0.88,0.4275,0.166,0.201,8.0
F,0.75,0.565,0.215,1.7345,0.7045,0.4375,0.52,12.0
F,0.66,0.54,0.18,1.7095,0.6885,0.3675,0.49,11.0
F,0.515,0.38,0.135,0.56,0.25,0.1235,0.15,6.0
F,0.535,0.455,0.15,1.133,0.38,0.216,0.31,13.0
F,0.66,0.525,0.175,1.406,0.6485,0.2925,0.406,12.0
F,0.655,0.525,0.175,1.3835,0.5785,0.305,0.395,11.0
I,0.18,0.165,0.05,0.028,0.0185,0.008,0.01,5.0
F,0.57,0.44,0.15,0.8705,0.4255,0.1755,0.23,8.0
M,0.57,0.46,0.15,1.0145,0.4645,0.2245,0.275,9.0
F,0.57,0.455,0.15,1.012,0.4235,0.216,0.275,14.0
F,0.625,0.49,0.16,1.142,0.5195,0.257,0.34,8.0
F,0.68,0.55,0.2,1.406,0.5415,0.2925,0.49,11.0
F,0.625,0.49,0.15,1.2445,0.605,0.278,0.295,12.0
F,0.71,0.55,0.175,1.8665,0.69,0.401,0.58,12.0
F,0.505,0.395,0.175,1.114,0.4605,0.2525,0.275,13.0
F,0.575,0.46,0.16,0.989,0.4645,0.188,0.24,9.0
I,0.425,0.33,0.11,0.38,0.1645,0.081,0.125,7.0
F,0.63,0.5,0.175,1.6275,0.575,0.2955,0.49,20.0
F,0.625,0.49,0.16,1.0945,0.5115,0.2535,0.355,11.0
F,0.555,0.44,0.135,0.8275,0.3865,0.1455,0.23,9.0
M,0.53,0.415,0.15,0.778,0.38,0.1435,0.23,7.0
F,0.625,0.49,0.15,1.027,0.4175,0.196,0.335,12.0
F,0.625,0.49,0.16,1.1635,0.575,0.258,0.31,11.0
F,0.6,0.46,0.175,1.1645,0.515,0.2895,0.355,10.0
F,0.545,0.44,0.15,0.872,0.3865,0.1425,0.23,7.0
F,0.635,0.5,0.15,1.13,0.4845,0.2455,0.285,8.0
F,0.685,0.55,0.18,1.7045,0.69,0.2925,0.49,11.0
F,0.655,0.515,0.175,1.274,0.492,0.2925,0.395,12.0
F,0.63,0.49,0.175,1.3035,0.5415,0.2925,0.355,12.0
F,0.57,0.44,0.15,0.8795,0.4665,0.1755,0.23,9.0
F,0.625,0.49,0.15,1.12,0.4585,0.2555,0.355,10.0
F,0.515,0.4,0.135,0.6765,0.2865,0.1435,0.195,7.0
F,0.63,0.49,0.175,1.247,0.586,0.2955,0.391,10.0
F,0.46,0.35,0.11,0.467,0.2025,0.1015,0.12,6.0
F,0.605,0.46,0.165,1.1645,0.4245,0.2515,0.31,12.0
F,0.635,0.495,0.16,1.2825,0.5115,0.297,0.335,15.0
F,0.6,0.465,0.15,1.06,0.46,0.2185,0.29,12.0
F,0.6,0.455,0.15,0.9835,0.4645,0.1935,0.23,10.0
F,0.545,0.44,0.15,1.0935,0.519,0.2525,0.271,10.0
I,0.275,0.175,0.05,0.0945,0.0245,0.014,0.035,5.0
F,0.455,0.35,0.11,0.4845,0.2885,0.1125,0.125,7.0
F,0.625,0.46,0.15,1.122,0.428,0.2085,0.295,10.0
F,0.575,0.46,0.175,0.9795,0.3685,0.197,0.275,13.0
M,0.57,0.455,0.15,0.9705,0.4645,0.216,0.275,8.0
F,0.575,0.46,0.15,0.8915,0.358,0.1435,0.295,10.0
F,0.71,0.58,0.2,2.124,1.0605,0.422,0.512,11.0
F,0.625,0.49,0.175,1.33,0.585,0.2555,0.395,11.0
F,0.575,0.455,0.15,0.9395,0.428,0.2055,0.275,10.0
F,0.57,0.44,0.15,0.7845,0.2845,0.1835,0.275,18.0
F,0.63,0.49,0.18,1.137,0.4605,0.2525,0.31,9.0
I,0.63,0.49,0.15,1.145,0.5105,0.278,0.345,9.0
F,0.6,0.475,0.15,1.008,0.3845,0.257,0.264,10.0
F,0.57,0.46,0.185,1.122,0.4245,0.2205,0.31,14.0
F,0.44,0.35,0.11,0.38,0.1785,0.075,0.125,12.0
F,0.69,0.54,0.175,1.4545,0.638,0.2925,0.49,11.0
F,0.625,0.49,0.175,1.1645,0.5255,0.311,0.31,10.0
F,0.63,0.49,0.16,1.0915,0.4995,0.246,0.36,11.0
F,0.6,0.46,0.175,1.035,0.4245,0.2525,0.355,12.0
F,0.625,0.49,0.15,1.1345,0.4255,0.281,0.302,7.0
F,0.6,0.46,0.15,0.9795,0.481,0.175,0.295,11.0
F,0.575,0.46,0.155,0.921,0.4255,0.242,0.255,7.0
F,0.575,0.44,0.135,0.8935,0.345,0.1555,0.275,8.0
F,0.68,0.565,0.2,1.56,0.57,0.348,0.435,10.0
F,0.575,0.455,0.15,1.122,0.4605,0.2155,0.275,13.0
F,0.575,0.46,0.15,0.8935,0.4635,0.1955,0.202,8.0
F,0.605,0.475,0.15,1.0595,0.4675,0.2675,0.275,9.0
F,0.625,0.46,0.15,1.38,0.65,0.311,0.335,9.0
F,0.575,0.455,0.15,1.09,0.4115,0.269,0.275,11.0
F,0.605,0.49,0.16,1.0985,0.4115,0.2635,0.355,13.0
F,0.625,0.49,0.19,1.2875,0.5255,0.2925,0.34,8.0
M,0.69,0.54,0.2,1.707,0.7245,0.377,0.435,11.0
F,0.6,0.48,0.15,1.0935,0.483,0.2035,0.23,10.0
M,0.57,0.44,0.135,0.938,0.4245,0.197,0.235,9.0
F,0.655,0.5,0.15,1.238,0.5495,0.2925,0.31,10.0
F,0.625,0.49,0.18,1.274,0.5255,0.2925,0.355,10.0
F,0.6,0.46,0.16,1.21,0.605,0.2425,0.295,8.0
F,0.605,0.45,0.15,1.09,0.4245,0.2525,0.295,10.0
M,0.575,0.46,0.16,1.063,0.3885,0.2945,0.31,9.0
F,0.605,0.49,0.18,1.2935,0.575,0.2755,0.395,10.0
F,0.64,0.51,0.18,1.3835,0.519,0.348,0.36,13.0
F,0.625,0.49,0.15,1.137,0.4275,0.2225,0.275,10.0
F,0.505,0.4,0.135,0.646,0.2445,0.1235,0.175,7.0
F,0.66,0.54,0.175,1.3845,0.575,0.2925,0.435,10.0
F,0.625,0.49,0.175,1.406,0.5785,0.2535,0.409,10.0
F,0.505,0.4,0.135,0.7035,0.261,0.1615,0.175,14.0
F,0.575,0.46,0.15,0.938,0.4545,0.1455,0.255,9.0
F,0.575,0.46,0.15,0.8945,0.429,0.2205,0.255,7.0
I,0.575,0.44,0.135,0.8395,0.38,0.1435,0.1945,4.0
F,0.575,0.44,0.16,0.8945,0.38,0.197,0.295,12.0
F,0.585,0.455,0.15,1.004,0.4645,0.216,0.295,10.0
F,0.515,0.4,0.135,0.6735,0.2835,0.1405,0.185,8.0
F,0.6,0.5,0.18,1.2435,0.54,0.2925,0.355,14.0
I,0.455,0.33,0.095,0.3605,0.148,0.061,0.1,6.0
F,0.66,0.55,0.18,1.7045,0.6885,0.2925,0.3645,8.0
F,0.505,0.38,0.135,0.6765,0.2845,0.1425,0.16,7.0
F,0.71,0.55,0.2,1.691,0.8745,0.2925,0.49,8.0
F,0.575,0.46,0.15,0.804,0.3145,0.1435,0.295,14.0
F,0.545,0.4,0.135,0.7395,0.3645,0.1505,0.18,8.0
M,0.46,0.35,0.11,0.3585,0.152,0.0625,0.117,6.0
F,0.63,0.49,0.16,1.133,0.57,0.2555,0.295,9.0
I,0.44,0.35,0.11,0.3165,0.1765,0.081,0.081,6.0
M,0.625,0.49,0.175,1.3035,0.5115,0.305,0.49,14.0
F,0.685,0.54,0.175,1.5275,0.7285,0.297,0.36,10.0
F,0.515,0.4,0.15,0.7635,0.4275,0.1435,0.19,8.0
F,0.46,0.38,0.11,0.475,0.2065,0.1065,0.13,7.0
F,0.545,0.4,0.135,0.6935,0.2445,0.1455,0.23,7.0
F,0.515,0.395,0.1,0.594,0.2835,0.1125,0.14,7.0
F,0.515,0.37,0.135,0.594,0.2445,0.1255,0.129,7.0
F,0.655,0.51,0.175,1.375,0.6405,0.297,0.34,9.0
I,0.555,0.4,0.135,0.7635,0.2865,0.1425,0.205,8.0
F,0.57,0.46,0.16,1.1185,0.47,0.2555,0.31,14.0
F,0.44,0.33,0.11,0.3215,0.1285,0.0525,0.08,3.0
F,0.18,0.165,0.05,0.036,0.013,0.0055,0.01,4.0
F,0.635,0.495,0.16,1.09,0.4605,0.246,0.31,11.0
F,0.625,0.49,0.175,1.2435,0.4565,0.216,0.36,13.0
F,0.72,0.565,0.205,2.012,0.896,0.4855,0.49,11.0
I,0.44,0.34,0.095,0.364,0.1745,0.0715,0.12,6.0
F,0.625,0.49,0.16,1.3845,0.6965,0.297,0.345,8.0
F,0.6,0.475,0.15,1.38,0.65,0.2525,0.31,10.0
F,0.625,0.48,0.15,1.0985,0.5175,0.245,0.335,9.0
F,0.57,0.455,0.15,1.043,0.4605,0.2245,0.29,9.0
M,0.655,0.54,0.175,1.238,0.5425,0.2925,0.4,10.0
F,0.625,0.49,0.175,1.238,0.5255,0.3055,0.395,8.0
F,0.615,0.455,0.15,1.2285,0.605,0.2725,0.275,10.0
F,0.505,0.395,0.135,0.6745,0.28,0.1225,0.175,7.0
M,0.38,0.285,0.11,0.2445,0.0885,0.0525,0.075,6.0
F,0.63,0.49,0.175,1.38,0.638,0.2165,0.295,9.0
F,0.53,0.4,0.135,0.646,0.3,0.1265,0.182,9.0
F,0.575,0.46,0.15,1.008,0.4675,0.2245,0.26,8.0
F,0.575,0.46,0.18,0.9945,0.38,0.2245,0.275,15.0
F,0.555,0.44,0.16,0.838,0.4275,0.1455,0.255,8.0
F,0.6,0.46,0.16,1.0935,0.4565,0.2165,0.34,8.0
F,0.575,0.46,0.16,0.8935,0.295,0.1635,0.28,14.0
I,0.58,0.455,0.15,0.878,0.4275,0.1435,0.205,4.0
F,0.625,0.49,0.175,1.1685,0.5415,0.2555,0.335,10.0
F,0.555,0.44,0.175,1.0635,0.348,0.2455,0.295,15.0
F,0.57,0.44,0.135,0.8275,0.4005,0.1945,0.22,9.0
F,0.61,0.49,0.18,1.1635,0.4645,0.278,0.335,10.0
F,0.57,0.44,0.15,0.8935,0.4245,0.166,0.275,9.0
F,0.605,0.49,0.15,1.1645,0.4565,0.2925,0.31,10.0
M,0.505,0.39,0.135,0.6765,0.2465,0.1155,0.185,12.0
F,0.575,0.455,0.175,1.035,0.4275,0.197,0.335,12.0
I,0.46,0.35,0.11,0.4545,0.2015,0.0955,0.14,7.0
F,0.63,0.49,0.15,1.0145,0.4115,0.2535,0.275,9.0
F,0.575,0.455,0.15,0.9025,0.429,0.242,0.275,10.0
F,0.545,0.415,0.11,0.724,0.314,0.1755,0.185,8.0
F,0.68,0.565,0.205,2.124,0.8545,0.383,0.58,9.0
F,0.625,0.49,0.175,1.494,0.7045,0.269,0.395,8.0
F,0.575,0.49,0.175,1.0945,0.4605,0.2165,0.355,19.0
F,0.505,0.395,0.125,0.6985,0.38,0.166,0.185,12.0
F,0.555,0.44,0.15,0.92,0.3865,0.1945,0.27,10.0
F,0.575,0.455,0.15,0.9705,0.4565,0.165,0.295,9.0
F,0.625,0.49,0.16,1.142,0.4645,0.244,0.33,10.0
F,0.655,0.54,0.18,1.8545,0.8745,0.2555,0.435,9.0
I,0.49,0.365,0.11,0.591,0.2865,0.1235,0.14,8.0
M,0.63,0.485,0.19,1.3845,0.605,0.297,0.36,9.0
I,0.28,0.21,0.075,0.1135,0.0685,0.027,0.035,7.0
F,0.575,0.455,0.135,0.92,0.4605,0.2225,0.26,8.0
F,0.575,0.46,0.135,0.8935,0.4255,0.207,0.23,10.0
F,0.6,0.46,0.15,1.1685,0.518,0.2635,0.31,9.0
F,0.655,0.515,0.175,1.4545,0.575,0.2925,0.45,14.0
F,0.595,0.455,0.175,1.0635,0.4645,0.2205,0.295,10.0
I,0.485,0.37,0.135,0.594,0.2485,0.1335,0.14,7.0
F,0.55,0.46,0.15,1.2435,0.4605,0.257,0.31,13.0
